,interval_start,annotation
1144,580.5,no_tremor
1145,581.0,no_tremor
1146,581.5,no_tremor
1147,582.0,no_tremor
1148,582.5,no_tremor
1149,583.0,no_tremor
1150,583.5,no_tremor
1151,584.0,no_tremor
1152,584.5,no_tremor
1153,585.0,no_tremor
1154,585.5,no_tremor
1155,586.0,no_tremor
1156,586.5,no_tremor
1157,587.0,no_tremor
1158,587.5,no_tremor
1159,588.0,no_tremor
1160,588.5,no_tremor
1161,589.0,no_tremor
1162,589.5,no_tremor
1163,590.0,no_tremor
1164,590.5,no_tremor
1165,591.0,no_tremor
1166,591.5,no_tremor
1167,592.0,no_tremor
1168,592.5,no_tremor
1169,593.0,no_tremor
1170,593.5,no_tremor
1171,594.0,no_tremor
1172,594.5,no_tremor
1173,595.0,no_tremor
1174,595.5,no_tremor
1175,596.0,no_tremor
1176,596.5,no_tremor
1177,597.0,no_tremor
1178,597.5,no_tremor
1179,598.0,no_tremor
1180,598.5,no_tremor
1181,599.0,no_tremor
1182,599.5,no_tremor
1183,600.0,no_tremor
1184,600.5,no_tremor
1185,601.0,no_tremor
1186,601.5,no_tremor
1187,602.0,no_tremor
1188,602.5,no_tremor
1189,603.0,no_tremor
1190,603.5,no_tremor
1191,604.0,no_tremor
1192,604.5,no_tremor
1193,605.0,no_tremor
1194,605.5,no_tremor
1195,606.0,no_tremor
1196,606.5,no_tremor
1197,607.0,no_tremor
1198,607.5,tremor
1199,608.0,no_tremor
1200,608.5,no_tremor
1201,609.0,no_tremor
1202,609.5,no_tremor
1203,610.0,no_tremor
1204,610.5,no_tremor
1205,611.0,no_tremor
1206,611.5,no_tremor
1207,612.0,no_tremor
1208,612.5,no_tremor
1209,613.0,no_tremor
1210,613.5,no_tremor
1211,614.0,no_tremor
1212,614.5,no_tremor
1213,615.0,no_tremor
1214,615.5,no_tremor
1215,616.0,no_tremor
1216,616.5,no_tremor
1217,617.0,no_tremor
1218,617.5,no_tremor
1219,618.0,no_tremor
1220,618.5,no_tremor
1221,619.0,no_tremor
1222,619.5,no_tremor
1223,620.0,no_tremor
1224,620.5,no_tremor
1225,621.0,no_tremor
1226,621.5,no_tremor
1227,622.0,no_tremor
1228,622.5,no_tremor
1229,623.0,no_tremor
1230,623.5,no_tremor
1231,624.0,no_tremor
1232,624.5,no_tremor
1233,625.0,no_tremor
1234,625.5,no_tremor
1235,626.0,no_tremor
1236,626.5,no_tremor
1237,627.0,no_tremor
1238,627.5,no_tremor
1239,628.0,no_tremor
1240,628.5,no_tremor
1241,629.0,no_tremor
1242,629.5,no_tremor
1243,630.0,no_tremor
1244,630.5,no_tremor
1245,631.0,no_tremor
1246,631.5,no_tremor
1247,632.0,no_tremor
1248,632.5,no_tremor
1249,633.0,no_tremor
1250,633.5,no_tremor
1251,634.0,no_tremor
1252,634.5,no_tremor
1253,635.0,no_tremor
1254,635.5,no_tremor
1255,636.0,no_tremor
1256,636.5,no_tremor
1257,637.0,no_tremor
1258,637.5,no_tremor
1259,638.0,no_tremor
1260,638.5,no_tremor
1261,639.0,no_tremor
1262,639.5,no_tremor
1263,640.0,no_tremor
1264,640.5,no_tremor
2361,641.0,no_tremor.flat
1265,641.5,no_tremor
1266,642.0,no_tremor
1267,642.5,no_tremor
1268,643.0,no_tremor
1269,643.5,no_tremor
1270,644.0,no_tremor
1271,644.5,no_tremor
1272,645.0,no_tremor
1273,645.5,no_tremor
1274,646.0,no_tremor
1275,646.5,no_tremor
1276,647.0,no_tremor
1277,647.5,no_tremor
1278,648.0,no_tremor
1279,648.5,no_tremor
1280,649.0,no_tremor
1281,649.5,no_tremor
1282,650.0,no_tremor
1283,650.5,no_tremor
1284,651.0,no_tremor
1285,651.5,no_tremor
1286,652.0,no_tremor
1287,652.5,no_tremor
1288,653.0,no_tremor
1289,653.5,no_tremor
1290,654.0,no_tremor
1291,654.5,no_tremor
1292,655.0,no_tremor
1293,655.5,no_tremor
1294,656.0,no_tremor
2365,656.5,no_tremor.flat
1295,657.0,no_tremor
1296,657.5,no_tremor
1297,658.0,no_tremor
1298,658.5,no_tremor
2367,659.0,no_tremor.flat
2368,659.5,no_tremor.flat
1299,660.0,no_tremor
1300,660.5,no_tremor
2376,661.0,no_tremor.flat
1301,661.5,no_tremor
1302,662.0,no_tremor
1303,662.5,no_tremor
1304,663.0,no_tremor
1305,663.5,no_tremor
1306,664.0,no_tremor
1307,664.5,no_tremor
1308,665.0,no_tremor
1309,665.5,no_tremor
1310,666.0,no_tremor
1311,666.5,no_tremor
1312,667.0,no_tremor
1313,667.5,no_tremor
1314,668.0,no_tremor
1315,668.5,no_tremor
2377,669.0,no_tremor.flat
1316,669.5,no_tremor
1317,670.0,no_tremor
1318,670.5,no_tremor
1319,671.0,no_tremor
1320,671.5,no_tremor
1321,672.0,no_tremor
1322,672.5,no_tremor
1323,673.0,no_tremor
1324,673.5,no_tremor
1325,674.0,no_tremor
2380,674.5,no_tremor.flat
1326,675.0,no_tremor
1327,675.5,no_tremor
1328,676.0,no_tremor
2382,676.5,no_tremor.flat
1329,677.0,no_tremor
1330,677.5,no_tremor
2383,678.0,no_tremor.flat
1331,678.5,no_tremor
1332,679.0,no_tremor
1333,679.5,no_tremor
1334,680.0,no_tremor
2384,680.5,no_tremor.flat
2385,681.0,no_tremor.flat
2386,681.5,no_tremor.flat
2387,682.0,no_tremor.flat
1335,682.5,no_tremor
1336,683.0,no_tremor
1337,683.5,no_tremor
1338,684.0,no_tremor
1339,684.5,no_tremor
1340,685.0,no_tremor
1341,685.5,no_tremor
1342,686.0,no_tremor
1343,686.5,no_tremor
1344,687.0,no_tremor
1345,687.5,no_tremor
1346,688.0,no_tremor
1347,688.5,no_tremor
1348,689.0,no_tremor
1349,689.5,no_tremor
1350,690.0,no_tremor
1351,690.5,no_tremor
1352,691.0,no_tremor
1353,691.5,no_tremor
1354,692.0,no_tremor
1355,692.5,no_tremor
1356,693.0,no_tremor
1357,693.5,no_tremor
1358,694.0,no_tremor
1359,694.5,no_tremor
1360,695.0,no_tremor
1361,695.5,no_tremor
1362,696.0,no_tremor
1363,696.5,no_tremor
1364,697.0,no_tremor
1365,697.5,no_tremor
1366,698.0,no_tremor
1367,698.5,no_tremor
1368,699.0,no_tremor
1369,699.5,no_tremor
1370,700.0,no_tremor
1371,700.5,no_tremor
1372,701.0,no_tremor
1373,701.5,no_tremor
1374,702.0,no_tremor
1375,702.5,no_tremor
1376,703.0,no_tremor
1377,703.5,no_tremor
1378,704.0,no_tremor
1379,704.5,no_tremor
1380,705.0,no_tremor
1381,705.5,no_tremor
1382,706.0,tremor
1383,706.5,no_tremor
1384,707.0,tremor
1385,707.5,no_tremor
1386,708.0,no_tremor
1387,708.5,tremor
1388,709.0,no_tremor
1389,709.5,no_tremor
1390,710.0,no_tremor
1391,710.5,no_tremor
1392,711.0,tremor
1393,711.5,no_tremor
1394,712.0,tremor
1395,712.5,no_tremor
1396,713.0,no_tremor
1397,713.5,no_tremor
1398,714.0,no_tremor
1399,714.5,no_tremor
1400,715.0,no_tremor
1401,715.5,no_tremor
1402,716.0,no_tremor
1403,716.5,no_tremor
1404,717.0,no_tremor
1405,717.5,no_tremor
1406,718.0,no_tremor
1407,718.5,no_tremor
1408,719.0,no_tremor
1409,719.5,tremor
1410,720.0,tremor
1411,720.5,tremor
1412,721.0,no_tremor
1413,721.5,no_tremor
1414,722.0,no_tremor
1415,722.5,no_tremor
1416,723.0,no_tremor
1417,723.5,no_tremor
1418,724.0,no_tremor
1419,724.5,no_tremor
1420,725.0,no_tremor
1421,725.5,no_tremor
1422,726.0,no_tremor
1423,726.5,no_tremor
1424,727.0,no_tremor
1425,727.5,no_tremor
1426,728.0,no_tremor
1427,728.5,no_tremor
1428,729.0,no_tremor
1429,729.5,no_tremor
1430,730.0,no_tremor
1431,730.5,no_tremor
1432,731.0,no_tremor
1433,731.5,no_tremor
1434,732.0,no_tremor
1435,732.5,no_tremor
1436,733.0,no_tremor
1437,733.5,no_tremor
1438,734.0,no_tremor
1439,734.5,no_tremor
1440,735.0,no_tremor
1441,735.5,no_tremor
1442,736.0,no_tremor
1443,736.5,no_tremor
1444,737.0,no_tremor
1445,737.5,no_tremor
1446,738.0,no_tremor
1447,738.5,no_tremor
1448,739.0,no_tremor
1449,739.5,no_tremor
1450,740.0,no_tremor
1451,740.5,no_tremor
1452,741.0,no_tremor
1453,741.5,no_tremor
1454,742.0,no_tremor
1455,742.5,no_tremor
1456,743.0,no_tremor
1457,743.5,no_tremor
1458,744.0,no_tremor
1459,744.5,no_tremor
1460,745.0,no_tremor
1461,745.5,no_tremor
1462,746.0,no_tremor
1463,746.5,no_tremor
1464,747.0,no_tremor
1465,747.5,no_tremor
1466,748.0,no_tremor
1467,748.5,no_tremor
1468,749.0,no_tremor
1469,749.5,no_tremor
1470,750.0,no_tremor
1471,750.5,no_tremor
1472,751.0,no_tremor
1473,751.5,no_tremor
1474,752.0,no_tremor
1475,752.5,no_tremor
1476,753.0,no_tremor
1477,753.5,tremor
1478,754.0,no_tremor
1479,754.5,no_tremor
1480,755.0,no_tremor
1481,755.5,no_tremor
1482,756.0,no_tremor
1483,756.5,no_tremor
1484,757.0,no_tremor
1485,757.5,no_tremor
1486,758.0,no_tremor
1487,758.5,no_tremor
1488,759.0,no_tremor
1489,759.5,no_tremor
1490,760.0,no_tremor
1491,760.5,no_tremor
1492,761.0,no_tremor
1493,761.5,no_tremor
1494,762.0,no_tremor
1495,762.5,no_tremor
1496,763.0,no_tremor
1497,763.5,no_tremor
1498,764.0,no_tremor
1499,764.5,no_tremor
1500,765.0,no_tremor
1501,765.5,no_tremor
1502,766.0,no_tremor
1503,766.5,no_tremor
1504,767.0,no_tremor
1505,767.5,no_tremor
1506,768.0,no_tremor
1507,768.5,no_tremor
1508,769.0,no_tremor
1509,769.5,no_tremor
1510,770.0,no_tremor
1511,770.5,no_tremor
1512,771.0,no_tremor
1513,771.5,no_tremor
1514,772.0,no_tremor
1515,772.5,no_tremor
1516,773.0,no_tremor
1517,773.5,no_tremor
1518,774.0,no_tremor
1519,774.5,no_tremor
1520,775.0,no_tremor
1521,775.5,no_tremor
1522,776.0,no_tremor
1523,776.5,no_tremor
1524,777.0,no_tremor
1525,777.5,no_tremor
1526,778.0,tremor
1527,778.5,tremor
1528,779.0,tremor
1529,779.5,tremor
1530,780.0,tremor
1531,780.5,tremor
1532,781.0,tremor
1533,781.5,no_tremor
1534,782.0,no_tremor
1535,782.5,no_tremor
1536,783.0,no_tremor
1537,783.5,no_tremor
1538,784.0,no_tremor
1539,784.5,no_tremor
1540,785.0,no_tremor
1541,785.5,no_tremor
1542,786.0,no_tremor
1543,786.5,no_tremor
1544,787.0,no_tremor
1545,787.5,no_tremor
1546,788.0,no_tremor
1547,788.5,no_tremor
1548,789.0,no_tremor
1549,789.5,no_tremor
1550,790.0,no_tremor
1551,790.5,no_tremor
1552,791.0,no_tremor
1553,791.5,no_tremor
1554,792.0,no_tremor
1555,792.5,no_tremor
1556,793.0,no_tremor
1557,793.5,no_tremor
1558,794.0,no_tremor
1559,794.5,no_tremor
1560,795.0,no_tremor
1561,795.5,no_tremor
1562,796.0,no_tremor
1563,796.5,no_tremor
1564,797.0,no_tremor
1565,797.5,no_tremor
1566,798.0,no_tremor
1567,798.5,no_tremor
1568,799.0,no_tremor
1569,799.5,no_tremor
1570,800.0,no_tremor
1571,800.5,no_tremor
1572,801.0,no_tremor
1573,801.5,no_tremor
1574,802.0,no_tremor
1575,802.5,no_tremor
1576,803.0,no_tremor
1577,803.5,no_tremor
1578,804.0,no_tremor
1579,804.5,no_tremor
1580,805.0,no_tremor
1581,805.5,no_tremor
1582,806.0,no_tremor
1583,806.5,no_tremor
1584,807.0,no_tremor
1585,807.5,no_tremor
1586,808.0,no_tremor
1587,808.5,no_tremor
1588,809.0,no_tremor
1589,809.5,no_tremor
1590,810.0,no_tremor
1591,810.5,no_tremor
1592,811.0,no_tremor
1593,811.5,no_tremor
1594,812.0,no_tremor
1595,812.5,no_tremor
1596,813.0,no_tremor
1597,813.5,no_tremor
1598,814.0,no_tremor
1599,814.5,no_tremor
1600,815.0,no_tremor
1601,815.5,no_tremor
1602,816.0,no_tremor
1603,816.5,no_tremor
1604,817.0,no_tremor
1605,817.5,no_tremor
1606,818.0,no_tremor
1607,818.5,no_tremor
1608,819.0,no_tremor
1609,819.5,no_tremor
1610,820.0,no_tremor
1611,820.5,no_tremor
1612,821.0,no_tremor
1613,821.5,no_tremor
1614,822.0,no_tremor
1615,822.5,no_tremor
1616,823.0,no_tremor
1617,823.5,no_tremor
1618,824.0,no_tremor
1619,824.5,no_tremor
1620,825.0,no_tremor
1621,825.5,no_tremor
1622,826.0,no_tremor
1623,826.5,no_tremor
1624,827.0,no_tremor
1625,827.5,no_tremor
1626,828.0,no_tremor
1627,828.5,no_tremor
1628,829.0,no_tremor
1629,829.5,no_tremor
1630,830.0,no_tremor
1631,830.5,no_tremor
1632,831.0,no_tremor
1633,831.5,no_tremor
1634,832.0,no_tremor
1635,832.5,no_tremor
1636,833.0,no_tremor
1637,833.5,no_tremor
1638,834.0,no_tremor
1639,834.5,no_tremor
1640,835.0,no_tremor
1641,835.5,no_tremor
1642,836.0,no_tremor
1643,836.5,no_tremor
1644,837.0,no_tremor
1645,837.5,no_tremor
1646,838.0,no_tremor
1647,838.5,no_tremor
1648,839.0,no_tremor
1649,839.5,no_tremor
1650,840.0,no_tremor
1651,840.5,no_tremor
1652,841.0,no_tremor
1653,841.5,no_tremor
1654,842.0,tremor
1655,842.5,tremor
1656,843.0,no_tremor
1657,843.5,tremor
1658,844.0,no_tremor
1659,844.5,no_tremor
1660,845.0,no_tremor
1661,845.5,no_tremor
1662,846.0,no_tremor
1663,846.5,no_tremor
1664,847.0,no_tremor
1665,847.5,no_tremor
1666,848.0,no_tremor
1667,848.5,no_tremor
1668,849.0,no_tremor
1669,849.5,no_tremor
1670,850.0,no_tremor
1671,850.5,no_tremor
1672,851.0,no_tremor
1673,851.5,no_tremor
1674,852.0,no_tremor
1675,852.5,no_tremor
1676,853.0,no_tremor
1677,853.5,no_tremor
1678,854.0,no_tremor
1679,854.5,no_tremor
1680,855.0,no_tremor
1681,855.5,no_tremor
1682,856.0,no_tremor
1683,856.5,no_tremor
1684,857.0,no_tremor
1685,857.5,no_tremor
1686,858.0,no_tremor
1687,858.5,no_tremor
1688,859.0,no_tremor
1689,859.5,no_tremor
2392,860.0,no_tremor.flat
1690,860.5,no_tremor
1691,861.0,no_tremor
1692,861.5,no_tremor
1693,862.0,no_tremor
1694,862.5,no_tremor
1695,863.0,no_tremor
1696,863.5,no_tremor
1697,864.0,no_tremor
2393,864.5,no_tremor.flat
1698,865.0,no_tremor
1699,865.5,no_tremor
1700,866.0,no_tremor
1701,866.5,no_tremor
1702,867.0,no_tremor
1703,867.5,no_tremor
1704,868.0,no_tremor
1705,868.5,no_tremor
1706,869.0,no_tremor
1707,869.5,no_tremor
1708,870.0,no_tremor
1709,870.5,no_tremor
1710,871.0,no_tremor
1711,871.5,no_tremor
1712,872.0,no_tremor
1713,872.5,no_tremor
1714,873.0,no_tremor
1715,873.5,no_tremor
1716,874.0,no_tremor
1717,874.5,no_tremor
1718,875.0,no_tremor
1719,875.5,no_tremor
1720,876.0,no_tremor
1721,876.5,no_tremor
2394,877.0,no_tremor.flat
2397,877.5,no_tremor.flat
2395,878.0,no_tremor.flat
1722,878.5,no_tremor
2396,879.0,no_tremor.flat
1723,879.5,no_tremor
1724,880.0,no_tremor
1725,880.5,no_tremor
1726,881.0,no_tremor
1727,881.5,no_tremor
1728,882.0,no_tremor
2399,882.5,no_tremor.flat
1729,883.0,no_tremor
1730,883.5,no_tremor
1731,884.0,no_tremor
1732,884.5,no_tremor
1733,885.0,no_tremor
1734,885.5,no_tremor
1735,886.0,no_tremor
1736,886.5,no_tremor
1737,887.0,no_tremor
1738,887.5,no_tremor
1739,888.0,no_tremor
1740,888.5,no_tremor
1741,889.0,tremor
1742,889.5,no_tremor
1743,890.0,no_tremor
1744,890.5,no_tremor
1745,891.0,no_tremor
1746,891.5,no_tremor
1747,892.0,no_tremor
1748,892.5,no_tremor
1749,893.0,no_tremor
1750,893.5,no_tremor
1751,894.0,no_tremor
1752,894.5,no_tremor
1753,895.0,no_tremor
1754,895.5,no_tremor
1755,896.0,no_tremor
1756,896.5,no_tremor
1757,897.0,no_tremor
1758,897.5,no_tremor
1759,898.0,no_tremor
1760,898.5,no_tremor
1761,899.0,no_tremor
1762,899.5,no_tremor
1763,900.0,no_tremor
1764,900.5,no_tremor
1765,901.0,no_tremor
1766,901.5,no_tremor
1767,902.0,no_tremor
1768,902.5,no_tremor
1769,903.0,no_tremor
1770,903.5,no_tremor
1771,904.0,no_tremor
1772,904.5,no_tremor
1773,905.0,no_tremor
1774,905.5,no_tremor
1775,906.0,no_tremor
1776,906.5,no_tremor
1777,907.0,no_tremor
1778,907.5,no_tremor
1779,908.0,no_tremor
1780,908.5,no_tremor
1781,909.0,no_tremor
1782,909.5,no_tremor
1783,910.0,no_tremor
1784,910.5,no_tremor
1785,911.0,no_tremor
1786,911.5,no_tremor
1787,912.0,no_tremor
1788,912.5,no_tremor
1789,913.0,no_tremor
1790,913.5,no_tremor
1791,914.0,no_tremor
1792,914.5,no_tremor
1793,915.0,no_tremor
1794,915.5,no_tremor
1795,916.0,no_tremor
1796,916.5,no_tremor
1797,917.0,no_tremor
1798,917.5,no_tremor
1799,918.0,no_tremor
1800,918.5,no_tremor
1801,919.0,no_tremor
1802,919.5,no_tremor
1803,920.0,no_tremor
1804,920.5,no_tremor
1805,921.0,no_tremor
1806,921.5,no_tremor
1807,922.0,no_tremor
1808,922.5,no_tremor
1809,923.0,no_tremor
1810,923.5,no_tremor
1811,924.0,no_tremor
1812,924.5,no_tremor
1813,925.0,no_tremor
1814,925.5,no_tremor
1815,926.0,no_tremor
1816,926.5,no_tremor
1817,927.0,no_tremor
1818,927.5,no_tremor
1819,928.0,no_tremor
1820,928.5,no_tremor
1821,929.0,no_tremor
1822,929.5,no_tremor
1823,930.0,no_tremor
1824,930.5,no_tremor
1825,931.0,no_tremor
1826,931.5,no_tremor
1827,932.0,no_tremor
1828,932.5,no_tremor
1829,933.0,no_tremor
1830,933.5,no_tremor
1831,934.0,no_tremor
1832,934.5,no_tremor
1833,935.0,no_tremor
1834,935.5,no_tremor
1835,936.0,no_tremor
1836,936.5,no_tremor
1837,937.0,no_tremor
1838,937.5,no_tremor
1839,938.0,no_tremor
1840,938.5,no_tremor
1841,939.0,no_tremor
1842,939.5,no_tremor
1843,940.0,no_tremor
1844,940.5,no_tremor
1845,941.0,no_tremor
1846,941.5,no_tremor
1847,942.0,no_tremor
1848,942.5,no_tremor
1849,943.0,no_tremor
1850,943.5,no_tremor
1851,944.0,no_tremor
1852,944.5,no_tremor
1853,945.0,no_tremor
1854,945.5,no_tremor
1855,946.0,no_tremor
1856,946.5,no_tremor
1857,947.0,no_tremor
1858,947.5,no_tremor
1859,948.0,no_tremor
1860,948.5,no_tremor
1861,949.0,no_tremor
1862,949.5,no_tremor
1863,950.0,no_tremor
1864,950.5,no_tremor
1865,951.0,no_tremor
1866,951.5,no_tremor
1867,952.0,no_tremor
1868,952.5,no_tremor
1869,953.0,no_tremor
1870,953.5,no_tremor
1871,954.0,no_tremor
1872,954.5,no_tremor
1873,955.0,no_tremor
1874,955.5,no_tremor
1875,956.0,no_tremor
1876,956.5,no_tremor
1877,957.0,no_tremor
1878,957.5,no_tremor
1879,958.0,no_tremor
1880,958.5,no_tremor
1881,959.0,tremor
1882,959.5,no_tremor
1883,960.0,no_tremor
1884,960.5,no_tremor
1885,961.0,no_tremor
1886,961.5,no_tremor
1887,962.0,no_tremor
1888,962.5,no_tremor
1889,963.0,no_tremor
1890,963.5,no_tremor
1891,964.0,no_tremor
1892,964.5,no_tremor
1893,965.0,no_tremor
1894,965.5,no_tremor
1895,966.0,no_tremor
1896,966.5,no_tremor
1897,967.0,no_tremor
1898,967.5,no_tremor
1899,968.0,no_tremor
1900,968.5,no_tremor
1901,969.0,no_tremor
1902,969.5,no_tremor
1903,970.0,no_tremor
1904,970.5,no_tremor
1905,971.0,no_tremor
1906,971.5,no_tremor
1907,972.0,no_tremor
1908,972.5,no_tremor
1909,973.0,no_tremor
1910,973.5,no_tremor
1911,974.0,no_tremor
1912,974.5,no_tremor
1913,975.0,no_tremor
1914,975.5,no_tremor
1915,976.0,no_tremor
1916,976.5,tremor
1917,977.0,no_tremor
1918,977.5,no_tremor
1919,978.0,no_tremor
1920,978.5,no_tremor
1921,979.0,no_tremor
1922,979.5,tremor
1923,980.0,no_tremor
1924,980.5,no_tremor
1925,981.0,tremor
1926,981.5,tremor
1927,982.0,no_tremor
1928,982.5,no_tremor
1929,983.0,no_tremor
1930,983.5,no_tremor
1931,984.0,no_tremor
1932,984.5,no_tremor
1933,985.0,no_tremor
1934,985.5,no_tremor
1935,986.0,no_tremor
1936,986.5,no_tremor
1937,987.0,no_tremor
1938,987.5,no_tremor
1939,988.0,no_tremor
1940,988.5,no_tremor
1941,989.0,no_tremor
1942,989.5,no_tremor
1943,990.0,no_tremor
1944,990.5,no_tremor
1945,991.0,no_tremor
1946,991.5,no_tremor
1947,992.0,no_tremor
1948,992.5,no_tremor
1949,993.0,no_tremor
1950,993.5,no_tremor
1951,994.0,no_tremor
1952,994.5,no_tremor
1953,995.0,no_tremor
1954,995.5,no_tremor
1955,996.0,no_tremor
1956,996.5,no_tremor
1957,997.0,no_tremor
1958,997.5,no_tremor
1959,998.0,no_tremor
1960,998.5,no_tremor
1961,999.0,no_tremor
1962,999.5,tremor
1963,1000.0,no_tremor
1964,1000.5,no_tremor
1965,1001.0,no_tremor
1966,1001.5,no_tremor
1967,1002.0,no_tremor
1968,1002.5,no_tremor
1969,1003.0,no_tremor
1970,1003.5,tremor
1971,1004.0,tremor
1972,1004.5,tremor
1973,1005.0,tremor
1974,1005.5,tremor
1975,1006.0,tremor
1976,1006.5,tremor
1977,1007.0,tremor
1978,1007.5,no_tremor
1979,1008.0,no_tremor
1980,1008.5,no_tremor
1981,1009.0,no_tremor
1982,1009.5,no_tremor
1983,1010.0,no_tremor
1984,1010.5,no_tremor
1985,1011.0,no_tremor
1986,1011.5,no_tremor
1987,1012.0,no_tremor
1988,1012.5,no_tremor
1989,1013.0,no_tremor
1990,1013.5,no_tremor
1991,1014.0,no_tremor
1992,1014.5,no_tremor
1993,1015.0,no_tremor
1994,1015.5,no_tremor
1995,1016.0,no_tremor
1996,1016.5,no_tremor
1997,1017.0,no_tremor
1998,1017.5,no_tremor
1999,1018.0,no_tremor
2000,1018.5,no_tremor
2001,1019.0,no_tremor
2002,1019.5,no_tremor
2003,1020.0,no_tremor
2004,1020.5,no_tremor
2005,1021.0,no_tremor
2006,1021.5,no_tremor
2007,1022.0,no_tremor
2008,1022.5,no_tremor
2009,1023.0,no_tremor
2010,1023.5,no_tremor
2011,1024.0,no_tremor
2012,1024.5,no_tremor
2013,1025.0,no_tremor
2014,1025.5,no_tremor
2015,1026.0,no_tremor
2016,1026.5,no_tremor
2017,1027.0,no_tremor
2018,1027.5,no_tremor
2362,1028.0,no_tremor.flat
2363,1028.5,no_tremor.flat
2019,1029.0,no_tremor
2020,1029.5,no_tremor
2021,1030.0,no_tremor
2022,1030.5,no_tremor
2023,1031.0,no_tremor
2024,1031.5,no_tremor
2025,1032.0,no_tremor
2026,1032.5,no_tremor
2027,1033.0,no_tremor
2028,1033.5,no_tremor
2029,1034.0,no_tremor
2030,1034.5,tremor
2031,1035.0,no_tremor
2032,1035.5,no_tremor
2033,1036.0,no_tremor
2034,1036.5,no_tremor
2035,1037.0,no_tremor
2036,1037.5,no_tremor
2037,1038.0,no_tremor
2038,1038.5,no_tremor
2039,1039.0,no_tremor
2040,1039.5,no_tremor
2041,1040.0,no_tremor
2042,1040.5,no_tremor
2043,1041.0,no_tremor
2044,1041.5,no_tremor
2045,1042.0,tremor
2046,1042.5,no_tremor
2047,1043.0,no_tremor
2048,1043.5,no_tremor
2049,1044.0,no_tremor
2050,1044.5,no_tremor
2051,1045.0,no_tremor
2052,1045.5,no_tremor
2053,1046.0,no_tremor
2054,1046.5,no_tremor
2055,1047.0,no_tremor
2056,1047.5,no_tremor
2057,1048.0,no_tremor
2058,1048.5,no_tremor
2059,1049.0,no_tremor
2060,1049.5,no_tremor
2061,1050.0,no_tremor
2062,1050.5,no_tremor
2063,1051.0,no_tremor
2064,1051.5,no_tremor
2065,1052.0,no_tremor
2066,1052.5,tremor
2067,1053.0,tremor
2068,1053.5,tremor
2069,1054.0,tremor
2070,1054.5,no_tremor
2071,1055.0,no_tremor
2072,1055.5,no_tremor
2073,1056.0,no_tremor
2074,1056.5,no_tremor
2075,1057.0,no_tremor
2076,1057.5,no_tremor
2077,1058.0,no_tremor
2078,1058.5,no_tremor
2079,1059.0,no_tremor
2080,1059.5,no_tremor
2081,1060.0,no_tremor
2082,1060.5,no_tremor
2083,1061.0,no_tremor
2084,1061.5,no_tremor
2085,1062.0,no_tremor
2086,1062.5,no_tremor
2087,1063.0,no_tremor
2088,1063.5,no_tremor
2089,1064.0,no_tremor
2090,1064.5,no_tremor
2091,1065.0,no_tremor
2092,1065.5,tremor
2093,1066.0,tremor
2094,1066.5,no_tremor
2095,1067.0,tremor
2096,1067.5,tremor
2097,1068.0,tremor
2098,1068.5,tremor
2099,1069.0,tremor
2100,1069.5,no_tremor
2101,1070.0,no_tremor
2102,1070.5,tremor
2103,1071.0,no_tremor
2104,1071.5,no_tremor
2105,1072.0,no_tremor
2106,1072.5,no_tremor
2107,1073.0,no_tremor
2108,1073.5,no_tremor
2109,1074.0,no_tremor
2110,1074.5,no_tremor
2111,1075.0,no_tremor
2112,1075.5,no_tremor
2113,1076.0,no_tremor
2114,1076.5,no_tremor
2115,1077.0,no_tremor
2116,1077.5,no_tremor
2117,1078.0,no_tremor
2118,1078.5,no_tremor
2119,1079.0,no_tremor
2120,1079.5,no_tremor
2121,1080.0,no_tremor
2122,1080.5,no_tremor
2123,1081.0,no_tremor
2124,1081.5,no_tremor
2125,1082.0,no_tremor
2126,1082.5,no_tremor
2127,1083.0,no_tremor
2128,1083.5,no_tremor
2129,1084.0,no_tremor
2130,1084.5,no_tremor
2131,1085.0,no_tremor
2132,1085.5,no_tremor
2133,1086.0,no_tremor
2134,1086.5,no_tremor
2135,1087.0,no_tremor
2136,1087.5,no_tremor
2137,1088.0,no_tremor
2138,1088.5,no_tremor
2139,1089.0,no_tremor
2140,1089.5,no_tremor
2141,1090.0,no_tremor
2142,1090.5,no_tremor
2143,1091.0,no_tremor
2144,1091.5,no_tremor
2145,1092.0,no_tremor
2146,1092.5,no_tremor
2147,1093.0,no_tremor
2148,1093.5,no_tremor
2149,1094.0,no_tremor
2150,1094.5,no_tremor
2151,1095.0,no_tremor
2152,1095.5,no_tremor
2153,1096.0,no_tremor
2154,1096.5,no_tremor
2155,1097.0,no_tremor
2156,1097.5,no_tremor
2157,1098.0,no_tremor
2158,1098.5,no_tremor
2159,1099.0,no_tremor
2160,1099.5,no_tremor
2161,1100.0,no_tremor
2162,1100.5,no_tremor
2163,1101.0,no_tremor
2164,1101.5,no_tremor
2165,1102.0,tremor
2166,1102.5,tremor
2167,1103.0,tremor
2168,1103.5,tremor
2169,1104.0,tremor
2170,1104.5,no_tremor
2171,1105.0,no_tremor
2172,1105.5,no_tremor
2173,1106.0,no_tremor
2174,1106.5,no_tremor
2175,1107.0,no_tremor
2176,1107.5,no_tremor
2177,1108.0,no_tremor
2178,1108.5,tremor
2179,1109.0,tremor
2180,1109.5,tremor
2181,1110.0,tremor
2182,1110.5,tremor
2183,1111.0,no_tremor
