Timestamp,X,Y,Z
11.666,-0.64208984,0.6669922,-0.26708984
11.686,-0.61450195,0.6828613,-0.26171875
11.706,-0.5690918,0.7150879,-0.22241211
11.726,-0.55029297,0.7062988,-0.20019531
11.746,-0.5234375,0.72143555,-0.1628418
11.766,-0.49243164,0.7236328,-0.12573242
11.786,-0.4477539,0.79467773,-0.16796875
11.806,-0.453125,0.9016113,-0.1965332
11.826,-0.4880371,1.0314941,-0.2524414
11.846,-0.5126953,1.0532227,-0.19970703
11.866,-0.5410156,1.0244141,-0.14208984
11.886,-0.6345215,0.9716797,-0.17651367
11.906,-0.7368164,0.90600586,-0.21850586
11.926,-0.7001953,0.8444824,-0.24194336
11.946,-0.6813965,0.7944336,-0.27539063
11.966,-0.63500977,0.7573242,-0.29516602
11.986,-0.6147461,0.7536621,-0.30688477
12.006,-0.6281738,0.7770996,-0.31274414
12.026,-0.6425781,0.7739258,-0.36499023
12.046,-0.6154785,0.76000977,-0.41137695
12.066,-0.53930664,0.78125,-0.3881836
12.086,-0.50097656,0.70214844,-0.41992188
12.106,-0.49414063,0.640625,-0.45288086
12.126,-0.46240234,0.6569824,-0.45166016
12.146,-0.44091797,0.65478516,-0.47753906
12.166,-0.48486328,0.66308594,-0.49853516
12.186,-0.53808594,0.70043945,-0.47924805
12.206,-0.55566406,0.6821289,-0.4519043
12.226,-0.5239258,0.6855469,-0.44433594
12.246,-0.48266602,0.74316406,-0.4416504
12.266,-0.4873047,0.7631836,-0.4555664
12.286,-0.51831055,0.71240234,-0.48828125
12.306,-0.48999023,0.6550293,-0.48046875
12.326,-0.42407227,0.6850586,-0.45214844
12.346,-0.4716797,0.7114258,-0.4580078
12.366,-0.48999023,0.6323242,-0.45629883
12.386,-0.4375,0.6308594,-0.4794922
12.406,-0.3857422,0.6608887,-0.47143555
12.426,-0.43286133,0.6125488,-0.4711914
12.446,-0.45141602,0.63378906,-0.4790039
12.465,-0.44384766,0.66137695,-0.5061035
12.485,-0.39160156,0.6928711,-0.49853516
12.505,-0.36376953,0.6640625,-0.5175781
12.525,-0.37646484,0.6464844,-0.52368164
12.545,-0.42114258,0.65844727,-0.49438477
12.565,-0.4494629,0.6411133,-0.4819336
12.585,-0.44213867,0.67333984,-0.46411133
12.605,-0.46313477,0.68066406,-0.45947266
12.625,-0.5004883,0.66967773,-0.46826172
12.645,-0.55322266,0.7067871,-0.45825195
12.665,-0.5756836,0.72216797,-0.4260254
12.685,-0.6015625,0.71435547,-0.3815918
12.705,-0.5859375,0.7109375,-0.3774414
12.725,-0.5595703,0.7463379,-0.35595703
12.745,-0.57666016,0.7258301,-0.37231445
12.765,-0.55566406,0.6958008,-0.36499023
12.785,-0.5571289,0.6520996,-0.35083008
12.805,-0.54589844,0.6105957,-0.34448242
12.825,-0.5493164,0.607666,-0.3395996
12.845,-0.56469727,0.64624023,-0.3227539
12.865,-0.53686523,0.7038574,-0.2866211
12.885,-0.65234375,0.92041016,-0.3017578
12.905,-1.1867676,1.1967773,-0.23242188
12.925,-1.2424316,1.2155762,-0.2668457
12.945,-0.595459,1.0715332,-0.103027344
12.965,-0.3786621,0.71240234,-0.23876953
12.985,-0.3491211,0.4645996,-0.31103516
13.005,-0.45483398,0.46435547,-0.33032227
13.025,-0.62890625,0.6335449,-0.21923828
13.045,-0.7158203,0.80615234,-0.14794922
13.065,-0.7705078,0.9248047,-0.19165039
13.085,-0.7397461,0.9013672,-0.19799805
13.105,-0.71240234,0.7324219,-0.17456055
13.125,-0.685791,0.6052246,-0.18261719
13.145,-0.6604004,0.560791,-0.20605469
13.165,-0.68774414,0.5756836,-0.25146484
13.185,-0.72631836,0.59521484,-0.2529297
13.188,-0.7524414,0.64501953,-0.26123047
13.208,-0.73657227,0.66381836,-0.26660156
13.228,-0.70043945,0.6645508,-0.2854004
13.248,-0.6779785,0.6479492,-0.2915039
13.268,-0.6660156,0.63549805,-0.3100586
13.288,-0.671875,0.6569824,-0.32055664
13.308,-0.6928711,0.65649414,-0.31518555
13.328,-0.6779785,0.67944336,-0.31689453
13.348,-0.6503906,0.7006836,-0.3215332
13.368,-0.64208984,0.7050781,-0.32836914
13.388,-0.63549805,0.68652344,-0.33081055
13.408,-0.6364746,0.6816406,-0.32885742
13.428,-0.64086914,0.6748047,-0.3166504
13.448,-0.65478516,0.6652832,-0.30786133
13.468,-0.67211914,0.65649414,-0.2993164
13.488,-0.68603516,0.64941406,-0.29614258
13.508,-0.6982422,0.63720703,-0.28881836
13.528,-0.7116699,0.62280273,-0.28271484
13.548,-0.71899414,0.61206055,-0.28173828
13.568,-0.7180176,0.61987305,-0.29052734
13.588,-0.7180176,0.63134766,-0.30371094
13.608,-0.71533203,0.63720703,-0.30859375
13.628,-0.6982422,0.64990234,-0.3059082
13.648,-0.66015625,0.670166,-0.31054688
13.668,-0.6435547,0.6953125,-0.3083496
13.688,-0.6599121,0.6940918,-0.3088379
13.708,-0.67944336,0.6687012,-0.30908203
13.728,-0.6887207,0.6472168,-0.31274414
13.748,-0.6960449,0.6303711,-0.32128906
13.768,-0.6960449,0.61328125,-0.32373047
13.788,-0.6928711,0.61083984,-0.3227539
13.808,-0.701416,0.61572266,-0.32470703
13.828,-0.70532227,0.6166992,-0.32592773
13.848,-0.7062988,0.61865234,-0.3239746
13.868,-0.7077637,0.62646484,-0.32373047
13.888,-0.7043457,0.6328125,-0.32128906
13.908,-0.6965332,0.6308594,-0.32373047
13.928,-0.6882324,0.63671875,-0.31713867
13.948,-0.67944336,0.6496582,-0.3083496
13.968,-0.65844727,0.6862793,-0.30444336
13.988,-0.6516113,0.7026367,-0.30200195
14.008,-0.65185547,0.6923828,-0.30932617
14.027,-0.65185547,0.6972656,-0.33496094
14.047,-0.6550293,0.6665039,-0.34228516
14.067,-0.65844727,0.642334,-0.33666992
14.087,-0.6647949,0.64331055,-0.32885742
14.107,-0.66845703,0.6525879,-0.3322754
14.127,-0.67578125,0.65356445,-0.3269043
14.147,-0.67749023,0.657959,-0.32348633
14.167,-0.671875,0.65600586,-0.32299805
14.187,-0.6738281,0.64819336,-0.3239746
14.207,-0.6791992,0.64624023,-0.32495117
14.227,-0.68481445,0.64282227,-0.32543945
14.247,-0.6887207,0.6340332,-0.32421875
14.267,-0.6916504,0.63134766,-0.32080078
14.287,-0.6936035,0.6357422,-0.31982422
14.307,-0.6960449,0.6401367,-0.32080078
14.327,-0.69262695,0.6442871,-0.31835938
14.347,-0.6867676,0.6496582,-0.31567383
14.367,-0.68237305,0.65356445,-0.31713867
14.387,-0.6804199,0.6569824,-0.32006836
14.407,-0.6789551,0.657959,-0.32250977
14.427,-0.67285156,0.6604004,-0.32299805
14.447,-0.67041016,0.6599121,-0.32495117
14.467,-0.66845703,0.6633301,-0.3269043
14.487,-0.66845703,0.6628418,-0.3251953
14.507,-0.6689453,0.66674805,-0.32617188
14.527,-0.6635742,0.6608887,-0.328125
14.547,-0.66308594,0.654541,-0.328125
14.567,-0.66845703,0.6520996,-0.32885742
14.587,-0.6738281,0.6491699,-0.32885742
14.607,-0.67822266,0.6467285,-0.32788086
14.627,-0.68115234,0.6437988,-0.32592773
14.647,-0.68066406,0.6437988,-0.32299805
14.667,-0.68481445,0.6418457,-0.32299805
14.687,-0.6867676,0.64038086,-0.31860352
14.707,-0.685791,0.6398926,-0.3215332
14.727,-0.6843262,0.6447754,-0.32250977
14.747,-0.6809082,0.6520996,-0.32202148
14.767,-0.67749023,0.65844727,-0.31762695
14.787,-0.67407227,0.66430664,-0.31640625
14.807,-0.67211914,0.6657715,-0.32080078
14.827,-0.6765137,0.6594238,-0.32250977
14.847,-0.67822266,0.6516113,-0.32543945
14.867,-0.6796875,0.6437988,-0.32885742
14.887,-0.6801758,0.642334,-0.32885742
14.907,-0.67871094,0.64086914,-0.32641602
14.926,-0.68115234,0.6418457,-0.3269043
14.946,-0.68237305,0.64819336,-0.32543945
14.966,-0.6828613,0.6520996,-0.3244629
14.986,-0.67822266,0.65356445,-0.32495117
15.006,-0.67529297,0.654541,-0.32495117
15.026,-0.6743164,0.65405273,-0.32592773
15.046,-0.67285156,0.65405273,-0.32739258
15.066,-0.671875,0.6530762,-0.32641602
15.086,-0.67333984,0.65356445,-0.32543945
15.106,-0.6694336,0.6599121,-0.32348633
15.126,-0.6660156,0.66137695,-0.32714844
15.146,-0.66552734,0.66430664,-0.3232422
15.166,-0.66748047,0.66186523,-0.3232422
15.186,-0.68188477,0.6491699,-0.32641602
15.206,-0.6887207,0.64038086,-0.32910156
15.226,-0.69018555,0.63012695,-0.32763672
15.246,-0.6899414,0.62768555,-0.328125
15.266,-0.69506836,0.63427734,-0.3232422
15.286,-0.69555664,0.6352539,-0.32128906
15.306,-0.6882324,0.6374512,-0.32104492
15.326,-0.68774414,0.6447754,-0.32055664
15.346,-0.68237305,0.65405273,-0.32055664
15.366,-0.6750488,0.65844727,-0.32055664
15.386,-0.6723633,0.6599121,-0.3215332
15.406,-0.6694336,0.65893555,-0.32080078
15.426,-0.67041016,0.65844727,-0.3239746
15.446,-0.66796875,0.66430664,-0.32617188
15.466,-0.66064453,0.6699219,-0.32763672
15.486,-0.65722656,0.6699219,-0.32421875
15.506,-0.6635742,0.6623535,-0.32714844
15.526,-0.6772461,0.65112305,-0.3347168
15.546,-0.6911621,0.6374512,-0.3334961
15.566,-0.6904297,0.6237793,-0.33007813
15.586,-0.6875,0.62524414,-0.32861328
15.606,-0.69506836,0.62841797,-0.3232422
15.626,-0.6999512,0.6279297,-0.32226563
15.646,-0.69555664,0.6298828,-0.3227539
15.666,-0.6936035,0.6347656,-0.31884766
15.686,-0.69262695,0.64282227,-0.32080078
15.706,-0.689209,0.6496582,-0.31958008
15.726,-0.6828613,0.6530762,-0.32104492
15.746,-0.67578125,0.6530762,-0.32104492
15.766,-0.67333984,0.65112305,-0.32348633
15.786,-0.67626953,0.65063477,-0.32348633
15.806,-0.6777344,0.654541,-0.32641602
15.826,-0.67578125,0.65844727,-0.33081055
15.846,-0.66845703,0.6604004,-0.32983398
15.866,-0.66259766,0.66186523,-0.32861328
15.885,-0.66064453,0.66552734,-0.32861328
15.905,-0.6621094,0.6687012,-0.32617188
15.925,-0.66308594,0.6672363,-0.3251953
15.945,-0.66552734,0.65893555,-0.32714844
15.965,-0.66748047,0.6467285,-0.32983398
15.985,-0.6738281,0.64038086,-0.33325195
16.005,-0.6821289,0.638916,-0.33251953
16.025,-0.6904297,0.63256836,-0.33203125
16.045,-0.6916504,0.6335449,-0.32666016
16.065,-0.69018555,0.63012695,-0.32421875
16.085,-0.6887207,0.6340332,-0.32226563
16.105,-0.689209,0.63793945,-0.3227539
16.125,-0.6911621,0.6452637,-0.32373047
16.145,-0.6867676,0.64868164,-0.32202148
16.165,-0.6809082,0.6530762,-0.3215332
16.185,-0.6760254,0.65600586,-0.32104492
16.205,-0.6748047,0.6550293,-0.32495117
16.225,-0.67529297,0.6525879,-0.3269043
16.245,-0.67285156,0.65112305,-0.3293457
16.265,-0.67529297,0.6516113,-0.33032227
16.285,-0.6738281,0.6530762,-0.33081055
16.305,-0.66748047,0.65893555,-0.32836914
16.325,-0.66308594,0.6623535,-0.32861328
16.345,-0.66552734,0.6608887,-0.3293457
16.365,-0.6694336,0.65844727,-0.3293457
16.385,-0.6723633,0.6555176,-0.33081055
16.405,-0.6743164,0.64819336,-0.33276367
16.425,-0.6743164,0.6413574,-0.3322754
16.445,-0.6743164,0.64331055,-0.32885742
16.465,-0.6833496,0.6467285,-0.32788086
16.485,-0.6843262,0.6477051,-0.32495117
16.505,-0.6828613,0.6472168,-0.3244629
16.525,-0.6843262,0.64624023,-0.3244629
16.545,-0.6813965,0.6491699,-0.32250977
16.565,-0.6813965,0.6520996,-0.3244629
16.585,-0.6767578,0.65405273,-0.3239746
16.605,-0.6748047,0.65356445,-0.32495117
16.625,-0.6772461,0.6516113,-0.3269043
16.645,-0.67529297,0.6501465,-0.32836914
16.665,-0.6748047,0.6472168,-0.3317871
16.685,-0.67578125,0.64819336,-0.32788086
16.705,-0.6743164,0.65356445,-0.3293457
16.725,-0.671875,0.65844727,-0.3269043
16.745,-0.66845703,0.6604004,-0.32739258
16.765,-0.66796875,0.6550293,-0.32739258
16.785,-0.6767578,0.6550293,-0.32739258
16.805,-0.68066406,0.6472168,-0.3293457
16.825,-0.68115234,0.6413574,-0.32592773
16.844,-0.6796875,0.6364746,-0.3269043
16.864,-0.68359375,0.63305664,-0.32910156
16.884,-0.6887207,0.6359863,-0.328125
16.904,-0.6867676,0.6418457,-0.32714844
16.924,-0.6843262,0.64575195,-0.3239746
16.944,-0.6833496,0.6496582,-0.32250977
16.964,-0.67944336,0.6530762,-0.3239746
16.984,-0.6777344,0.6530762,-0.3244629
17.004,-0.6767578,0.65063477,-0.32641602
17.024,-0.6743164,0.6496582,-0.32739258
17.044,-0.6777344,0.6477051,-0.32983398
17.064,-0.67626953,0.64819336,-0.33129883
17.084,-0.6743164,0.6491699,-0.3293457
17.104,-0.67285156,0.6574707,-0.32788086
17.124,-0.66796875,0.66186523,-0.32739258
17.144,-0.66552734,0.657959,-0.32617188
17.164,-0.67333984,0.654541,-0.32885742
17.184,-0.6791992,0.6472168,-0.33129883
17.204,-0.68115234,0.64331055,-0.33081055
17.224,-0.6767578,0.638916,-0.32983398
17.244,-0.6772461,0.63793945,-0.32836914
17.264,-0.6838379,0.642334,-0.32495117
17.284,-0.685791,0.64575195,-0.3244629
17.304,-0.6867676,0.6447754,-0.32861328
17.324,-0.68115234,0.6447754,-0.32543945
17.344,-0.67822266,0.6477051,-0.32592773
17.364,-0.67626953,0.65405273,-0.32543945
17.384,-0.6767578,0.6550293,-0.32788086
17.404,-0.67578125,0.6555176,-0.32543945
17.424,-0.67626953,0.65356445,-0.33032227
17.444,-0.6743164,0.6496582,-0.33081055
17.464,-0.6738281,0.6496582,-0.33129883
17.484,-0.67333984,0.65649414,-0.33032227
17.504,-0.6713867,0.65600586,-0.32543945
17.524,-0.6738281,0.6550293,-0.3269043
17.544,-0.6767578,0.6520996,-0.32641602
17.564,-0.6826172,0.64624023,-0.32885742
17.584,-0.68359375,0.642334,-0.32983398
17.604,-0.6801758,0.6418457,-0.32885742
17.624,-0.6801758,0.64282227,-0.3244629
17.644,-0.6826172,0.6418457,-0.32885742
17.664,-0.6833496,0.64575195,-0.32543945
17.684,-0.6813965,0.6491699,-0.32104492
17.704,-0.67993164,0.64868164,-0.3215332
17.724,-0.6809082,0.64868164,-0.3239746
17.744,-0.6796875,0.64868164,-0.32495117
17.764,-0.6777344,0.6496582,-0.32592773
17.784,-0.67626953,0.6491699,-0.32788086
17.803,-0.67626953,0.6452637,-0.32836914
17.823,-0.67626953,0.6467285,-0.3293457
17.843,-0.67529297,0.6516113,-0.32641602
17.863,-0.6748047,0.6550293,-0.32641602
17.883,-0.6743164,0.65600586,-0.32592773
17.903,-0.67871094,0.6501465,-0.32836914
17.923,-0.6791992,0.6452637,-0.33081055
17.943,-0.68115234,0.64331055,-0.33129883
17.963,-0.6796875,0.6437988,-0.32836914
17.983,-0.6767578,0.64575195,-0.32592773
18.003,-0.6813965,0.64624023,-0.3239746
18.023,-0.685791,0.64624023,-0.32641602
18.043,-0.6833496,0.6472168,-0.32788086
18.063,-0.6796875,0.64624023,-0.32641602
18.083,-0.6777344,0.6491699,-0.32592773
18.103,-0.67871094,0.6525879,-0.32641602
18.123,-0.67871094,0.654541,-0.32641602
18.143,-0.6777344,0.6520996,-0.3244629
18.163,-0.6738281,0.64868164,-0.32788086
18.183,-0.67822266,0.64575195,-0.32836914
18.203,-0.67871094,0.6442871,-0.32836914
18.223,-0.68115234,0.6452637,-0.32983398
18.243,-0.6801758,0.64868164,-0.32543945
18.263,-0.67578125,0.6520996,-0.32592773
18.283,-0.67529297,0.6525879,-0.32641602
18.303,-0.6738281,0.6520996,-0.32788086
18.323,-0.6767578,0.6530762,-0.3269043
18.343,-0.67871094,0.6520996,-0.32543945
18.363,-0.6777344,0.65112305,-0.32836914
18.383,-0.67578125,0.6437988,-0.32836914
18.403,-0.68115234,0.64038086,-0.32788086
18.423,-0.68530273,0.64282227,-0.32788086
18.443,-0.68359375,0.64086914,-0.32641602
18.463,-0.6838379,0.6447754,-0.32641602
18.483,-0.6828613,0.64575195,-0.32641602
18.503,-0.6838379,0.6472168,-0.32641602
18.523,-0.6796875,0.6501465,-0.32641602
18.543,-0.6777344,0.6525879,-0.32788086
18.563,-0.6743164,0.6520996,-0.32836914
18.583,-0.67626953,0.6496582,-0.3293457
18.603,-0.67626953,0.64868164,-0.32983398
18.623,-0.6777344,0.64624023,-0.32885742
18.643,-0.67871094,0.6491699,-0.3293457
18.662,-0.6748047,0.6550293,-0.32788086
18.682,-0.67089844,0.657959,-0.32788086
18.702,-0.67285156,0.6525879,-0.32299805
18.722,-0.67871094,0.6530762,-0.32885742
18.742,-0.6801758,0.6477051,-0.32983398
18.762,-0.68115234,0.64038086,-0.32983398
18.782,-0.67871094,0.6374512,-0.32788086
18.802,-0.6816406,0.6398926,-0.3244629
18.822,-0.6862793,0.6413574,-0.32861328
18.842,-0.68774414,0.6418457,-0.32861328
18.862,-0.68408203,0.6437988,-0.32788086
18.882,-0.67871094,0.6472168,-0.32592773
18.902,-0.67822266,0.6525879,-0.32739258
18.922,-0.67626953,0.6525879,-0.32495117
18.942,-0.67626953,0.6530762,-0.3269043
18.962,-0.6777344,0.6491699,-0.33032227
18.982,-0.67822266,0.64819336,-0.33276367
19.002,-0.6767578,0.64624023,-0.3317871
19.022,-0.6791992,0.6467285,-0.32739258
19.042,-0.6791992,0.64575195,-0.32739258
19.062,-0.6796875,0.6501465,-0.3269043
19.082,-0.6777344,0.6525879,-0.32836914
19.102,-0.6743164,0.6525879,-0.33032227
19.122,-0.67285156,0.65600586,-0.32348633
19.142,-0.671875,0.6555176,-0.32885742
19.162,-0.6767578,0.6530762,-0.32836914
19.182,-0.6772461,0.6477051,-0.33032227
19.202,-0.67578125,0.6447754,-0.32641602
19.222,-0.68066406,0.64086914,-0.32983398
19.242,-0.6870117,0.6369629,-0.33154297
19.262,-0.6870117,0.6359863,-0.32958984
19.282,-0.6911621,0.638916,-0.32763672
19.302,-0.6843262,0.6413574,-0.32495117
19.322,-0.68066406,0.6472168,-0.3239746
19.342,-0.6772461,0.6530762,-0.32543945
19.362,-0.6723633,0.65405273,-0.3269043
19.382,-0.6738281,0.6520996,-0.32739258
19.402,-0.6748047,0.65356445,-0.3293457
19.422,-0.67578125,0.64819336,-0.33129883
19.442,-0.6767578,0.6467285,-0.33032227
19.462,-0.67871094,0.6467285,-0.33081055
19.482,-0.6772461,0.6491699,-0.32836914
19.501,-0.6767578,0.6516113,-0.32836914
19.521,-0.6767578,0.6525879,-0.3244629
19.541,-0.67529297,0.6525879,-0.32788086
19.561,-0.67871094,0.6516113,-0.3239746
19.581,-0.6791992,0.6491699,-0.32592773
19.601,-0.6777344,0.64624023,-0.32983398
19.621,-0.67871094,0.6442871,-0.33081055
19.641,-0.68066406,0.6447754,-0.32836914
19.661,-0.68066406,0.6447754,-0.32788086
19.681,-0.68115234,0.6442871,-0.32739258
19.701,-0.68066406,0.6452637,-0.32836914
19.721,-0.68066406,0.6467285,-0.32788086
19.741,-0.68066406,0.6467285,-0.32836914
19.761,-0.6772461,0.6516113,-0.32885742
19.781,-0.67529297,0.65356445,-0.32836914
19.801,-0.6767578,0.65356445,-0.32739258
19.821,-0.6743164,0.65112305,-0.3293457
19.841,-0.6801758,0.64868164,-0.32983398
19.861,-0.6791992,0.6447754,-0.33032227
19.881,-0.6772461,0.6437988,-0.32885742
19.901,-0.67529297,0.65063477,-0.32885742
19.921,-0.67529297,0.65356445,-0.3293457
