,cohort,device,instrument,measurement_file,measurement_id,subject_id
780,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_ce86cac1-9c24-4009-99f8-2d18b757f705.csv,ce86cac1-9c24-4009-99f8-2d18b757f705,1032
781,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_8a7fa380-dc6c-401d-a671-0e13cd20a617.csv,8a7fa380-dc6c-401d-a671-0e13cd20a617,1032
782,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d1d73f69-6b27-4a0c-a530-05b74907eebb.csv,d1d73f69-6b27-4a0c-a530-05b74907eebb,1032
783,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_573a9daa-49b6-4a90-b862-c8a3791dca4f.csv,573a9daa-49b6-4a90-b862-c8a3791dca4f,1032
784,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_858bf40d-9430-4714-a2f6-db7e118861ed.csv,858bf40d-9430-4714-a2f6-db7e118861ed,1032
785,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_dcb79a9e-e481-4d8c-9ea6-d5bd450386e7.csv,dcb79a9e-e481-4d8c-9ea6-d5bd450386e7,1032
786,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_0c4f4511-652d-4711-92c1-056bed2505ae.csv,0c4f4511-652d-4711-92c1-056bed2505ae,1032
787,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_11171f19-f408-4460-a112-7065e8aa8ed7.csv,11171f19-f408-4460-a112-7065e8aa8ed7,1032
788,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_1b449495-c176-4259-8257-4ffa871f18a4.csv,1b449495-c176-4259-8257-4ffa871f18a4,1032
789,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_cbb14b58-e2f3-4110-9448-09f623d28c10.csv,cbb14b58-e2f3-4110-9448-09f623d28c10,1032
790,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_58d06d58-5d35-4960-9002-9076654c1b05.csv,58d06d58-5d35-4960-9002-9076654c1b05,1032
791,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_10778d79-dbe4-4e33-a477-c683635080f8.csv,10778d79-dbe4-4e33-a477-c683635080f8,1032
792,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_093d3da1-c0f2-489f-a773-61ddd0b29ffe.csv,093d3da1-c0f2-489f-a773-61ddd0b29ffe,1032
793,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_4eb36634-257c-4950-852e-9c05ab451fdf.csv,4eb36634-257c-4950-852e-9c05ab451fdf,1032
794,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_6283ed07-b43e-4a49-8a1b-b3cf0a0ee631.csv,6283ed07-b43e-4a49-8a1b-b3cf0a0ee631,1032
795,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_23396fe5-31a3-4b3c-a70a-251752094f3e.csv,23396fe5-31a3-4b3c-a70a-251752094f3e,1032
796,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_91e4fc4a-7c68-404e-afb6-485175e95d85.csv,91e4fc4a-7c68-404e-afb6-485175e95d85,1032
797,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_7c663257-c009-439f-9440-847e21d0201d.csv,7c663257-c009-439f-9440-847e21d0201d,1032
798,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_ecee2646-44cb-4008-8cea-f97bccc2074f.csv,ecee2646-44cb-4008-8cea-f97bccc2074f,1032
799,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_a84879bc-0180-4136-b942-0328752cc420.csv,a84879bc-0180-4136-b942-0328752cc420,1032
800,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_c431ae31-a96c-4355-bf53-93024036462f.csv,c431ae31-a96c-4355-bf53-93024036462f,1032
801,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f6122b4d-540b-4cf3-b381-8ca7725a5b14.csv,f6122b4d-540b-4cf3-b381-8ca7725a5b14,1032
802,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_218a2db0-9f7f-4058-b326-e8c6dabfd035.csv,218a2db0-9f7f-4058-b326-e8c6dabfd035,1032
803,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f9d4665a-057d-4a35-a67d-63196c37b103.csv,f9d4665a-057d-4a35-a67d-63196c37b103,1032
804,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d6171a48-92ae-4dd1-8bb2-a3b19aad15f7.csv,d6171a48-92ae-4dd1-8bb2-a3b19aad15f7,1032
805,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_dbb40278-f14a-414e-9cae-a9258d9c0397.csv,dbb40278-f14a-414e-9cae-a9258d9c0397,1032
806,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_6e02e58b-5369-4f9b-b6b4-6522be0aaa3d.csv,6e02e58b-5369-4f9b-b6b4-6522be0aaa3d,1032
807,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_340e7de9-17ed-4527-a8f4-e01299809959.csv,340e7de9-17ed-4527-a8f4-e01299809959,1032
808,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_c4993b7f-8c1f-4acb-91a5-c58cf74521c6.csv,c4993b7f-8c1f-4acb-91a5-c58cf74521c6,1032
809,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_4f8f70cb-8cf4-4ac7-ac30-a9db13fe62a7.csv,4f8f70cb-8cf4-4ac7-ac30-a9db13fe62a7,1032
810,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_925cd181-bb39-41d9-9e3b-49a9b3cf2ee1.csv,925cd181-bb39-41d9-9e3b-49a9b3cf2ee1,1032
811,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f84222eb-3551-49fb-b779-c09f082604ca.csv,f84222eb-3551-49fb-b779-c09f082604ca,1032
812,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_7cb38f4a-3328-486a-9d5e-6a3f37831432.csv,7cb38f4a-3328-486a-9d5e-6a3f37831432,1032
813,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_50cefe85-f533-431f-b716-ce77517dc568.csv,50cefe85-f533-431f-b716-ce77517dc568,1032
814,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_7bad41ed-76a6-462c-a930-1dd231f1f903.csv,7bad41ed-76a6-462c-a930-1dd231f1f903,1032
815,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_8b4387a1-74bd-4702-8b81-4af3e128bfa6.csv,8b4387a1-74bd-4702-8b81-4af3e128bfa6,1032
816,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_9a37721a-28f0-4cf4-8d11-7eea79be1194.csv,9a37721a-28f0-4cf4-8d11-7eea79be1194,1032
817,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d4bfb681-1c2a-46be-a468-4d7cd26dbfa0.csv,d4bfb681-1c2a-46be-a468-4d7cd26dbfa0,1032
818,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_c74b0abb-1676-4029-889d-2fb6b32396a0.csv,c74b0abb-1676-4029-889d-2fb6b32396a0,1032
819,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d6667590-51d9-43e9-bc81-d4531139ad44.csv,d6667590-51d9-43e9-bc81-d4531139ad44,1032
820,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_7b80f855-15a4-4bfd-8175-144df8b7cd90.csv,7b80f855-15a4-4bfd-8175-144df8b7cd90,1032
821,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_73086450-bbbc-4744-ae72-b04679591c26.csv,73086450-bbbc-4744-ae72-b04679591c26,1032
822,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_00c6a1c3-178d-4f21-ba88-512c4a734541.csv,00c6a1c3-178d-4f21-ba88-512c4a734541,1032
823,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d3e297b9-dda4-4dab-8f5a-3c1eb626773e.csv,d3e297b9-dda4-4dab-8f5a-3c1eb626773e,1032
824,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_e624a627-2d01-4e6b-b87a-aaa279769631.csv,e624a627-2d01-4e6b-b87a-aaa279769631,1032
825,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f7f5aae0-398d-44b5-bd88-3342102bce05.csv,f7f5aae0-398d-44b5-bd88-3342102bce05,1032
826,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_e407fb81-8949-42ef-bcb9-60262b982bbf.csv,e407fb81-8949-42ef-bcb9-60262b982bbf,1032
827,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_c15687e8-250e-4447-a81a-99beb40a1492.csv,c15687e8-250e-4447-a81a-99beb40a1492,1032
828,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_abb06553-8d5e-4913-b388-2ec5469e7ce9.csv,abb06553-8d5e-4913-b388-2ec5469e7ce9,1032
829,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_89e041ba-fb5b-4b54-a3d6-cdf54f5762f9.csv,89e041ba-fb5b-4b54-a3d6-cdf54f5762f9,1032
830,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_2ae6d13d-cd2f-4af3-868a-65e44dc63df2.csv,2ae6d13d-cd2f-4af3-868a-65e44dc63df2,1032
831,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_815facf4-dfcc-4975-b097-aa9af1a1ff6b.csv,815facf4-dfcc-4975-b097-aa9af1a1ff6b,1032
832,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_823feb3c-b3f3-4ba9-a747-d14b26115ee0.csv,823feb3c-b3f3-4ba9-a747-d14b26115ee0,1032
833,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_46ec66af-bfd2-41c4-b877-7d4964d64774.csv,46ec66af-bfd2-41c4-b877-7d4964d64774,1032
834,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_22fb6d7b-c889-4ffa-ad8b-d83cb2e554be.csv,22fb6d7b-c889-4ffa-ad8b-d83cb2e554be,1032
835,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_6cbe0bbd-ccdb-4d39-9b28-11c56d24b4e7.csv,6cbe0bbd-ccdb-4d39-9b28-11c56d24b4e7,1032
836,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_428f179f-6a1a-4d78-9e78-8b04fc14515f.csv,428f179f-6a1a-4d78-9e78-8b04fc14515f,1032
837,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_800726b8-4db1-4fa5-b787-cf94a5c077d7.csv,800726b8-4db1-4fa5-b787-cf94a5c077d7,1032
838,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_583606b3-7d94-467a-a806-258134f8743e.csv,583606b3-7d94-467a-a806-258134f8743e,1032
839,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_0972be68-49d5-4154-a294-56abfa0ec447.csv,0972be68-49d5-4154-a294-56abfa0ec447,1032
840,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_43c49b7e-fef5-4896-aca8-cdb7460ec7cf.csv,43c49b7e-fef5-4896-aca8-cdb7460ec7cf,1032
841,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_96f5866f-a5ff-477a-814c-f688f410b036.csv,96f5866f-a5ff-477a-814c-f688f410b036,1032
842,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_cf58f3cc-ae3c-4f3a-b21c-f5cc3dba300f.csv,cf58f3cc-ae3c-4f3a-b21c-f5cc3dba300f,1032
843,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_23bfab44-78ec-4ca3-a879-4355d5ad8f86.csv,23bfab44-78ec-4ca3-a879-4355d5ad8f86,1032
844,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_a83c3212-2481-4fcb-8cc4-df1b7700b6a1.csv,a83c3212-2481-4fcb-8cc4-df1b7700b6a1,1032
845,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_9f73ebfa-c8bb-4b9f-a5a5-f19c4cfe8fc3.csv,9f73ebfa-c8bb-4b9f-a5a5-f19c4cfe8fc3,1032
846,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_ac859251-7091-4176-955e-78a032c937e4.csv,ac859251-7091-4176-955e-78a032c937e4,1032
847,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_49b642a0-5c9d-4225-aef8-ebfc3fa871c2.csv,49b642a0-5c9d-4225-aef8-ebfc3fa871c2,1032
848,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_4e5a09f8-9f27-4e96-81fe-d6a615d4f3b2.csv,4e5a09f8-9f27-4e96-81fe-d6a615d4f3b2,1032
849,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_65d97101-73af-44ed-b130-2727722e58c6.csv,65d97101-73af-44ed-b130-2727722e58c6,1032
850,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_696d57a6-167f-4933-afae-1670238b4065.csv,696d57a6-167f-4933-afae-1670238b4065,1032
851,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_9ead992d-a438-4833-a743-a489b97d2da9.csv,9ead992d-a438-4833-a743-a489b97d2da9,1032
852,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_3b56e771-a528-497f-b544-f84306872e68.csv,3b56e771-a528-497f-b544-f84306872e68,1032
853,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_bb7abe3c-93e6-45a4-a808-63162bfadd0e.csv,bb7abe3c-93e6-45a4-a808-63162bfadd0e,1032
854,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_0f0afa74-8241-4cf0-bf24-b5027fc1df67.csv,0f0afa74-8241-4cf0-bf24-b5027fc1df67,1032
855,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_2782debe-e64e-4392-9842-ecfe2d08ffe1.csv,2782debe-e64e-4392-9842-ecfe2d08ffe1,1032
856,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_132b73a8-82ef-4556-aa62-a42bee096f3d.csv,132b73a8-82ef-4556-aa62-a42bee096f3d,1032
857,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_b542a21f-9f8d-44f7-b62f-5b4abfe4c389.csv,b542a21f-9f8d-44f7-b62f-5b4abfe4c389,1032
858,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_1236bcd3-37a0-4d32-beb9-6ce42ff1d878.csv,1236bcd3-37a0-4d32-beb9-6ce42ff1d878,1032
859,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_717eb309-b6da-4aa8-afce-229e27a48075.csv,717eb309-b6da-4aa8-afce-229e27a48075,1032
860,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_6495e7fe-14a4-4fa8-b6a1-d7d390d0a9f1.csv,6495e7fe-14a4-4fa8-b6a1-d7d390d0a9f1,1032
861,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_c28541f6-7a89-4652-9a02-1ff4eb85fd93.csv,c28541f6-7a89-4652-9a02-1ff4eb85fd93,1032
862,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_b64aef94-d146-44e8-8567-35f996575243.csv,b64aef94-d146-44e8-8567-35f996575243,1032
863,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_23226d7c-ce26-434a-909c-267b95e842b5.csv,23226d7c-ce26-434a-909c-267b95e842b5,1032
864,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_b8c2d79e-811f-45b0-97c0-608db9b523cc.csv,b8c2d79e-811f-45b0-97c0-608db9b523cc,1032
865,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_a56cd3e7-dbe0-4a6f-ad0f-4ea347752617.csv,a56cd3e7-dbe0-4a6f-ad0f-4ea347752617,1032
866,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_0ccd45ff-7f80-4292-ab83-fc8cbf89acd9.csv,0ccd45ff-7f80-4292-ab83-fc8cbf89acd9,1032
867,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_b617fbb7-4d01-416d-aee6-dcda8ad064ad.csv,b617fbb7-4d01-416d-aee6-dcda8ad064ad,1032
868,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_bfea611b-dd6e-4611-9590-8f8ecb06fabd.csv,bfea611b-dd6e-4611-9590-8f8ecb06fabd,1032
869,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_2bb9f220-ba03-4bc7-be3e-d363a09c4767.csv,2bb9f220-ba03-4bc7-be3e-d363a09c4767,1032
870,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_cfcd9110-07d2-405f-91dd-0ff66a095d81.csv,cfcd9110-07d2-405f-91dd-0ff66a095d81,1032
871,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_975e1724-747a-4d3f-8038-b2facba1c819.csv,975e1724-747a-4d3f-8038-b2facba1c819,1032
872,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f17b52f0-1204-4a1b-8e37-0851b081e4df.csv,f17b52f0-1204-4a1b-8e37-0851b081e4df,1032
873,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_36bdab22-7bdb-4014-83cc-ba134b8fba6b.csv,36bdab22-7bdb-4014-83cc-ba134b8fba6b,1032
874,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_6ceab047-9ad4-4298-b104-7ceb17037def.csv,6ceab047-9ad4-4298-b104-7ceb17037def,1032
875,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f12d1789-1c91-4179-9071-cd864bf64ef4.csv,f12d1789-1c91-4179-9071-cd864bf64ef4,1032
876,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d86117f6-265e-43a6-8e23-a8b93221fe20.csv,d86117f6-265e-43a6-8e23-a8b93221fe20,1032
877,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_2c9b3b8c-7c4a-4c2b-885a-022cf63a7cb1.csv,2c9b3b8c-7c4a-4c2b-885a-022cf63a7cb1,1032
878,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f86dee10-6768-46ab-8581-c8b007ce8733.csv,f86dee10-6768-46ab-8581-c8b007ce8733,1032
879,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_994e5101-f62b-407e-9890-a05ff8291a1e.csv,994e5101-f62b-407e-9890-a05ff8291a1e,1032
880,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_24c4c10a-817f-4e7c-9eb9-984d6c8f075d.csv,24c4c10a-817f-4e7c-9eb9-984d6c8f075d,1032
881,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_cd02a8b5-c067-4b60-a1db-bfa79dcc198d.csv,cd02a8b5-c067-4b60-a1db-bfa79dcc198d,1032
882,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_a46f1e55-b120-4bf8-82b1-a7e4ad7bbe34.csv,a46f1e55-b120-4bf8-82b1-a7e4ad7bbe34,1032
883,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_0fb1fb4e-3d26-47dd-a646-f44282a7f348.csv,0fb1fb4e-3d26-47dd-a646-f44282a7f348,1032
884,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_95abf8a5-d495-440c-a482-48cd0add5b90.csv,95abf8a5-d495-440c-a482-48cd0add5b90,1032
885,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_8c4c8b81-9907-476b-8c79-d9095a264bc6.csv,8c4c8b81-9907-476b-8c79-d9095a264bc6,1032
886,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_9012ac41-9503-4fb9-9976-c0b84a976a20.csv,9012ac41-9503-4fb9-9976-c0b84a976a20,1032
887,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_90271a72-c256-4961-ab61-23b35862fb10.csv,90271a72-c256-4961-ab61-23b35862fb10,1032
888,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f5c733c7-4916-4e4c-a59d-6b2e570ee7e3.csv,f5c733c7-4916-4e4c-a59d-6b2e570ee7e3,1032
889,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_ce22e586-872f-4432-9262-d2e2caef64c6.csv,ce22e586-872f-4432-9262-d2e2caef64c6,1032
890,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_eba00958-882d-47a4-aa6a-8f0196cd6605.csv,eba00958-882d-47a4-aa6a-8f0196cd6605,1032
891,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_61d26a24-81a0-438b-a781-dd1a4a477ca1.csv,61d26a24-81a0-438b-a781-dd1a4a477ca1,1032
892,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_ebbd036a-43cf-4628-bdf0-d191c863fd8e.csv,ebbd036a-43cf-4628-bdf0-d191c863fd8e,1032
893,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_17b5a712-4b61-405c-8013-ce9ba8867a0d.csv,17b5a712-4b61-405c-8013-ce9ba8867a0d,1032
894,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_64f231be-29f0-47ff-886d-90325bccca63.csv,64f231be-29f0-47ff-886d-90325bccca63,1032
895,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_589c8fd9-7da5-4a1b-ad1d-c4637730e97b.csv,589c8fd9-7da5-4a1b-ad1d-c4637730e97b,1032
896,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_6d066573-9446-42f7-848e-eb72249d6488.csv,6d066573-9446-42f7-848e-eb72249d6488,1032
897,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_a5c9496f-5c9d-4bde-804b-a551959501f5.csv,a5c9496f-5c9d-4bde-804b-a551959501f5,1032
898,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_2c0cdf92-b250-44dd-aaac-137908fa9ade.csv,2c0cdf92-b250-44dd-aaac-137908fa9ade,1032
899,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d91921d6-80fc-4dd6-a3a1-aa41ae4f83b8.csv,d91921d6-80fc-4dd6-a3a1-aa41ae4f83b8,1032
900,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_f4092fe3-b8bf-435f-b3c6-bce0f26a1e65.csv,f4092fe3-b8bf-435f-b3c6-bce0f26a1e65,1032
901,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_b2c4775f-50cf-437c-95ff-ac2d67fa0935.csv,b2c4775f-50cf-437c-95ff-ac2d67fa0935,1032
902,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_a48e1673-a789-4186-ac1f-e813c0397184.csv,a48e1673-a789-4186-ac1f-e813c0397184,1032
903,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_21609793-996f-4380-a171-55d2ee3763d5.csv,21609793-996f-4380-a171-55d2ee3763d5,1032
904,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_3c8f5825-351c-40b5-9808-584992fb7781.csv,3c8f5825-351c-40b5-9808-584992fb7781,1032
905,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_6f82d6da-778b-4478-a5e4-0555cbcae6dd.csv,6f82d6da-778b-4478-a5e4-0555cbcae6dd,1032
906,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_86b8e8dc-9cbe-4e95-aa30-316dec14a8e6.csv,86b8e8dc-9cbe-4e95-aa30-316dec14a8e6,1032
907,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_623ec5ed-5156-46e2-b778-09121e83c174.csv,623ec5ed-5156-46e2-b778-09121e83c174,1032
908,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_5de90272-0b9d-4e7b-b69a-e6944506a566.csv,5de90272-0b9d-4e7b-b69a-e6944506a566,1032
909,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_d5483aca-31a4-439d-8ca9-8480b0481528.csv,d5483aca-31a4-439d-8ca9-8480b0481528,1032
910,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_13496bed-333e-4c02-818e-35d032cd2d79.csv,13496bed-333e-4c02-818e-35d032cd2d79,1032
911,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_59b2023f-dfca-4f33-ad6b-3c1d527f011b.csv,59b2023f-dfca-4f33-ad6b-3c1d527f011b,1032
912,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_85d6bc89-08e4-4a9a-8f11-1fdcb4b7600c.csv,85d6bc89-08e4-4a9a-8f11-1fdcb4b7600c,1032
913,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_42d7487f-2bcc-4747-a1cb-c6b6db1b6f16.csv,42d7487f-2bcc-4747-a1cb-c6b6db1b6f16,1032
914,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_069fd3a1-dcf3-486c-823c-8edd1862facf.csv,069fd3a1-dcf3-486c-823c-8edd1862facf,1032
915,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_9afcf1c9-4d28-453a-930c-74854ca8e0a0.csv,9afcf1c9-4d28-453a-930c-74854ca8e0a0,1032
916,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_5db9e167-2755-4334-a94f-dec2018ba545.csv,5db9e167-2755-4334-a94f-dec2018ba545,1032
917,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_b55a71c8-ef17-4bdd-b8fe-2451e928f2a1.csv,b55a71c8-ef17-4bdd-b8fe-2451e928f2a1,1032
918,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_0e12cf28-e639-4dc6-8772-64b84873de8b.csv,0e12cf28-e639-4dc6-8772-64b84873de8b,1032
919,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_11d4aa87-3683-45e2-83cf-be7b97a9e382.csv,11d4aa87-3683-45e2-83cf-be7b97a9e382,1032
920,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_54b5c07b-c40a-4f38-9cc4-17acfe279479.csv,54b5c07b-c40a-4f38-9cc4-17acfe279479,1032
921,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_83a8f2ed-5867-4b6b-acdc-bf79e27edfb8.csv,83a8f2ed-5867-4b6b-acdc-bf79e27edfb8,1032
922,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_db2abf82-006c-4e94-890f-439090de046f.csv,db2abf82-006c-4e94-890f-439090de046f,1032
923,cispd,smartwatch,accelerometer,cispd_smartwatch_accelerometer_1032_2e6e058c-f044-4725-90a8-36c5f502c690.csv,2e6e058c-f044-4725-90a8-36c5f502c690,1032
