Timestamp,X,Y,Z
11.97,0.09106445,1.2119141,0.36547852
11.99,0.16918945,1.138916,0.42749023
12.01,0.2397461,1.2189941,0.5307617
12.03,0.21606445,1.2658691,0.55322266
12.05,0.11206055,1.2524414,0.5266113
12.07,0.053222656,1.1069336,0.39916992
12.09,0.07788086,0.9506836,0.31298828
12.11,0.096191406,0.85668945,0.22387695
12.13,0.08691406,0.78686523,0.171875
12.15,0.092285156,0.76708984,0.13256836
12.17,0.11645508,0.69506836,0.061767578
12.19,0.106933594,0.62109375,0.06933594
12.21,0.10571289,0.63256836,0.024169922
12.23,0.09008789,0.5656738,0.04296875
12.25,0.07910156,0.51049805,0.09277344
12.27,0.067871094,0.53027344,0.14526367
12.29,0.041992188,0.5900879,0.19189453
12.31,-0.0234375,0.63793945,0.20166016
12.33,-0.080322266,0.6513672,0.203125
12.35,-0.10424805,0.7324219,0.3383789
12.37,-0.118896484,0.8901367,0.39331055
12.39,-0.14111328,0.9680176,0.4013672
12.41,-0.12548828,1.0285645,0.45117188
12.43,-0.072021484,1.1403809,0.4399414
12.45,-0.07299805,1.2365723,0.42529297
12.47,-0.056884766,1.2797852,0.51464844
12.49,0.053466797,1.3654785,0.59521484
12.51,0.16455078,1.5283203,0.5961914
12.53,0.10131836,1.7382813,0.5373535
12.55,-0.08496094,1.6501465,0.40161133
12.57,-0.22045898,1.4372559,0.34985352
12.59,-0.2919922,1.3041992,0.27490234
12.61,-0.2993164,1.1835938,0.27514648
12.63,-0.25268555,1.0061035,0.24487305
12.65,-0.18310547,0.9638672,0.22143555
12.67,-0.14526367,0.8654785,0.13842773
12.69,-0.111572266,0.7692871,0.13549805
12.71,-0.079833984,0.64990234,0.11376953
12.73,-0.048828125,0.5888672,0.038085938
12.75,-0.027832031,0.5834961,0.10473633
12.77,0.010498047,0.5397949,0.14770508
12.79,0.028320313,0.5773926,0.10083008
12.81,0.004882813,0.68066406,0.19091797
12.83,-0.004150391,0.72314453,0.2097168
12.85,-0.010742188,0.74316406,0.21948242
12.87,-0.002441406,0.86621094,0.30737305
12.89,0.024169922,0.9692383,0.26513672
12.91,0.006591797,1.0056152,0.25927734
12.93,-0.029052734,1.1315918,0.37036133
12.95,-0.080078125,1.1506348,0.3720703
12.969,-0.111816406,1.1804199,0.37231445
12.989,-0.13232422,1.3359375,0.4050293
13.009,-0.12182617,1.5585938,0.51342773
13.029,-0.13891602,1.4145508,0.54174805
13.049,-0.19384766,1.28125,0.33251953
13.069,-0.21972656,1.173584,0.2890625
13.089,-0.13061523,1.1391602,0.46875
13.109,0.008300781,1.1616211,0.57543945
13.129,0.107666016,1.1274414,0.5305176
13.149,0.09399414,1.0888672,0.3955078
13.169,0.037109375,0.95288086,0.25146484
13.189,0.02319336,0.7932129,0.25
13.209,0.0769043,0.7314453,0.1862793
13.229,0.13208008,0.7841797,0.14770508
13.249,0.1772461,0.76123047,0.009521484
13.269,0.2043457,0.71533203,-0.016113281
13.289,0.2097168,0.6015625,-0.07788086
13.309,0.1887207,0.48461914,-0.09375
13.329,0.12646484,0.4794922,-0.030517578
13.349,0.02734375,0.59033203,-0.011474609
13.369,-0.06201172,0.67456055,-0.076416016
13.389,-0.115722656,0.73339844,-0.045410156
13.409,-0.17651367,0.90063477,-0.12109375
13.429,-0.32373047,0.90966797,-0.14477539
13.449,-0.34814453,0.80981445,-0.11035156
13.469,-0.44067383,0.8991699,-0.12036133
13.489,-0.46435547,0.9621582,-0.19213867
13.509,-0.33911133,0.9770508,-0.22631836
13.529,-0.31420898,1.0258789,-0.2783203
13.549,-0.4284668,0.93652344,-0.4189453
13.569,-0.4794922,1.1591797,-0.46728516
13.589,-0.45458984,1.0126953,-0.75219727
13.609,-0.40576172,1.4545898,-0.8132324
13.629,-0.4675293,1.6899414,-0.689209
13.649,-0.3635254,1.1965332,-0.6867676
13.669,-0.35668945,0.8376465,-0.45141602
13.689,-0.41577148,0.9567871,-0.42749023
13.709,-0.33764648,1.0400391,-0.56518555
13.729,-0.2890625,1.0773926,-0.7854004
13.749,-0.32299805,0.7885742,-0.57421875
13.769,-0.30981445,0.48999023,-0.5131836
13.789,-0.2019043,0.22509766,-0.45629883
13.809,-0.11987305,0.3203125,-0.45092773
13.829,-0.1508789,0.7807617,-0.58935547
13.849,-0.14672852,0.9230957,-0.42016602
13.869,-0.1274414,0.63842773,-0.24536133
13.889,-0.07421875,0.70874023,-0.2626953
13.909,-0.111572266,0.88378906,-0.46899414
13.929,-0.19750977,0.9421387,-0.4440918
13.949,-0.19628906,0.91918945,-0.39697266
13.969,-0.16821289,0.8586426,-0.47802734
13.989,-0.17797852,0.89160156,-0.52783203
14.009,-0.23291016,0.90600586,-0.52368164
14.029,-0.32226563,0.8684082,-0.5114746
14.049,-0.36572266,0.9343262,-0.4970703
14.069,-0.3881836,0.9123535,-0.69433594
14.089,-0.31176758,0.7167969,-0.7956543
14.109,-0.26953125,0.7980957,-0.84350586
14.129,-0.32739258,0.89404297,-0.97265625
14.149,-0.3251953,0.70043945,-0.876709
14.169,-0.24902344,0.5546875,-0.87890625
14.189,-0.2319336,0.5361328,-0.9265137
14.209,-0.33203125,0.63305664,-0.8083496
14.229,-0.34814453,0.5913086,-0.65283203
14.249,-0.2915039,0.44482422,-0.49145508
14.269,-0.27954102,0.19970703,-0.3642578
14.289,-0.2841797,0.012451172,-0.24951172
14.309,-0.26733398,0.06762695,-0.3095703
14.329,-0.28637695,0.18115234,-0.38305664
14.349,-0.31323242,0.37597656,-0.3527832
14.369,-0.29956055,0.52246094,-0.36694336
14.389,-0.21533203,0.34423828,-0.31689453
14.409,-0.23999023,0.110839844,-0.21826172
14.429,-0.3857422,0.056396484,-0.09448242
14.448,-0.5876465,0.016113281,-0.02758789
14.468,-0.84228516,0.16088867,-0.018554688
14.488,-1.0969238,0.32836914,-0.06762695
14.508,-1.2558594,0.43945313,-0.052978516
14.528,-1.4345703,0.40454102,0.008300781
14.548,-1.621582,0.32348633,0.021972656
14.568,-1.6643066,0.30151367,-0.02758789
14.588,-1.626709,0.28930664,-0.0793457
14.608,-1.7202148,0.20410156,0.001464844
14.628,-1.8793945,0.23242188,0.015625
14.648,-1.7504883,0.32373047,-0.018066406
14.668,-1.4711914,0.3852539,-0.06958008
14.688,-1.4821777,0.46777344,-0.05029297
14.708,-1.5327148,0.35375977,-0.013671875
14.728,-1.4968262,0.29760742,-0.006103516
14.748,-1.4343262,0.27197266,-0.018554688
14.768,-1.3364258,0.23632813,0.007080078
14.788,-1.1696777,0.15673828,-0.005859375
14.808,-0.9562988,0.103515625,-0.061035156
14.828,-0.7373047,0.072753906,-0.12719727
14.848,-0.54248047,0.05126953,-0.16772461
14.868,-0.3852539,0.04736328,-0.23706055
14.888,-0.28881836,-0.026367188,-0.25732422
14.908,-0.23828125,-0.10546875,-0.20166016
14.928,-0.21582031,-0.05810547,-0.06518555
14.948,-0.39648438,-0.05908203,-0.021728516
14.968,-0.69433594,-0.080078125,0.038085938
14.988,-0.88549805,-0.12036133,0.10644531
15.008,-1.0078125,-0.22436523,-0.022705078
15.028,-0.9926758,-0.29345703,-0.08325195
15.048,-0.998291,-0.3022461,-0.11279297
15.068,-1.0546875,-0.28710938,-0.15576172
15.088,-1.2038574,-0.04638672,-0.20605469
15.108,-1.3754883,0.07885742,-0.22143555
15.128,-1.4174805,0.068115234,-0.15917969
15.148,-1.4321289,0.15283203,-0.107910156
15.168,-1.3461914,0.22998047,-0.06933594
15.188,-1.1652832,0.14672852,-0.052246094
15.208,-1.2062988,0.037353516,-0.068603516
15.228,-1.2487793,-0.008544922,-0.037109375
15.248,-1.3469238,-0.028076172,0.041748047
15.268,-1.5407715,0.044433594,0.05908203
15.288,-1.5161133,0.09863281,0.021240234
15.308,-1.2446289,0.12817383,0.056396484
15.328,-1.0100098,0.13623047,0.023925781
15.348,-0.86157227,0.12109375,-0.15454102
15.368,-0.6723633,0.07836914,-0.21069336
15.388,-0.58447266,0.040283203,-0.23754883
15.408,-0.59155273,-0.001464844,-0.29174805
15.428,-0.6274414,-0.043701172,-0.3630371
15.448,-0.6657715,-0.030029297,-0.32739258
15.468,-0.7080078,0.08666992,-0.24389648
15.488,-0.8405762,0.14038086,-0.111816406
15.508,-1.152832,-0.10424805,0.041259766
15.528,-1.28125,-0.19555664,0.35058594
15.548,-1.1206055,-0.06201172,0.4885254
15.568,-0.8156738,-0.07836914,0.5373535
15.588,-0.76953125,-0.11987305,0.62768555
15.608,-0.99975586,0.13842773,0.52685547
15.628,-1.1376953,-0.1574707,0.38891602
15.648,-0.75341797,-0.44555664,0.20825195
15.667,-0.9370117,-0.17138672,0.09277344
15.687,-1.3215332,0.06225586,0.16259766
15.707,-1.2702637,0.28881836,0.31958008
15.727,-1.1833496,0.36376953,0.27416992
15.747,-1.3935547,0.42456055,0.21704102
15.767,-1.6691895,0.29760742,-0.036376953
15.787,-1.6577148,0.15527344,-0.23535156
15.807,-1.5239258,0.064697266,-0.22705078
15.827,-1.472168,0.07446289,-0.10986328
15.847,-1.3427734,0.08227539,-0.1027832
15.867,-1.0556641,0.024902344,-0.07836914
15.887,-0.8562012,-0.04272461,0.01977539
15.907,-0.7758789,-0.087402344,0.002685547
15.927,-0.6821289,-0.045654297,-0.059326172
15.947,-0.55810547,-0.0078125,-0.17407227
15.967,-0.45825195,-0.08105469,-0.24365234
15.987,-0.42456055,-0.14257813,-0.27001953
16.007,-0.47827148,-0.08325195,-0.28198242
16.027,-0.5944824,-0.04296875,-0.32739258
16.047,-0.7060547,-0.18115234,-0.39379883
16.067,-0.7961426,-0.26586914,-0.36938477
16.087,-0.9313965,-0.33813477,-0.29077148
16.107,-0.9523926,-0.24145508,-0.17773438
16.127,-1.0048828,-0.15063477,-0.15527344
16.147,-1.0466309,-0.04663086,-0.19946289
16.167,-1.1118164,0.057861328,-0.24707031
16.187,-1.2216797,0.13647461,-0.19335938
16.207,-1.3886719,0.1953125,-0.11254883
16.227,-1.5043945,0.24365234,-0.07324219
16.247,-1.473877,0.28295898,-0.08862305
16.267,-1.2922363,0.2932129,0.022949219
16.287,-1.3061523,0.2770996,0.1340332
16.307,-1.4526367,0.3010254,0.21606445
16.327,-1.5847168,0.22216797,0.22241211
16.347,-1.5402832,0.19238281,0.24047852
16.367,-1.3283691,0.140625,0.23071289
16.387,-1.1936035,0.14379883,0.11987305
16.407,-1.0842285,0.08227539,-0.016601563
16.427,-0.9526367,0.068115234,-0.14624023
16.447,-0.75439453,0.05859375,-0.29956055
16.467,-0.6477051,0.011962891,-0.33740234
16.487,-0.6730957,0.021484375,-0.44433594
16.507,-0.6933594,0.059814453,-0.4790039
16.527,-0.6855469,0.09423828,-0.5097656
16.547,-0.8156738,0.0703125,-0.45703125
16.567,-0.9104004,-0.016845703,-0.2668457
16.587,-0.829834,-0.1237793,-0.107177734
16.607,-0.7583008,-0.32836914,0.012451172
16.627,-0.6843262,-0.37695313,0.16357422
16.647,-0.63916016,-0.23925781,0.2705078
16.667,-0.70288086,-0.0690918,0.2758789
16.687,-0.8076172,-0.000488281,0.18115234
16.707,-0.8959961,0.052978516,-0.010986328
16.727,-1.0566406,-0.036376953,-0.19677734
16.747,-1.081543,-0.012451172,-0.11425781
16.767,-1.2038574,0.26733398,0.07446289
16.787,-1.2177734,0.35742188,0.15966797
16.807,-1.0366211,0.33520508,0.1352539
16.827,-1.1801758,0.39111328,-0.040771484
16.847,-1.3444824,0.47143555,-0.16699219
16.867,-1.4421387,0.4189453,-0.21459961
16.887,-1.4150391,0.32470703,-0.1508789
16.907,-1.5297852,0.26049805,-0.2253418
16.927,-1.4350586,0.15332031,-0.2006836
16.946,-1.3017578,-0.08203125,-0.09008789
16.966,-1.1621094,-0.18408203,-0.049804688
16.986,-0.9794922,0.016601563,-0.15209961
17.006,-0.7585449,0.118896484,-0.24975586
17.026,-0.5852051,0.023925781,-0.29467773
17.046,-0.5341797,-0.09106445,-0.27075195
17.066,-0.59375,-0.12451172,-0.29174805
17.086,-0.6608887,-0.0925293,-0.24316406
17.106,-0.7438965,-0.06616211,-0.2006836
17.126,-0.8547363,-0.11035156,-0.1640625
17.146,-0.89453125,-0.21459961,-0.12231445
17.166,-0.9001465,-0.24194336,-0.05908203
17.186,-0.98950195,-0.22241211,-0.080566406
17.206,-1.0634766,-0.17407227,-0.10229492
17.226,-1.0861816,-0.09887695,-0.07519531
17.246,-1.1535645,-0.01953125,-0.045654297
17.266,-1.3139648,0.17114258,-0.0234375
17.286,-1.4655762,0.42089844,-0.05078125
17.306,-1.3999023,0.53222656,-0.12548828
17.326,-1.2509766,0.43774414,-0.12817383
17.346,-1.1677246,0.26611328,-0.095458984
17.366,-1.1391602,0.20629883,-0.1027832
17.386,-1.114502,0.19262695,-0.15576172
17.406,-1.0979004,0.16381836,-0.08984375
17.426,-1.1933594,0.21435547,0.016357422
17.446,-1.1921387,0.27319336,0.17138672
17.466,-1.1235352,0.3256836,0.060791016
17.486,-0.8959961,0.23266602,-0.095458984
17.506,-0.7126465,0.1862793,0.03173828
17.526,-0.75634766,0.060302734,0.002929688
17.546,-0.90185547,0.030517578,-0.119628906
17.566,-0.8691406,0.041015625,-0.20874023
17.586,-0.8388672,-0.022705078,-0.24169922
17.606,-0.9172363,0.022460938,-0.25756836
17.626,-1.0534668,0.013183594,-0.110839844
17.646,-1.2265625,-0.18725586,0.13769531
17.666,-1.2502441,-0.35473633,0.4519043
17.686,-1.1538086,-0.29760742,0.48461914
17.706,-1.0041504,-0.1628418,0.4736328
17.726,-1.0178223,-0.09423828,0.44384766
17.746,-0.9663086,0.47851563,0.4013672
17.766,-1.1672363,0.15429688,0.1665039
17.786,-0.8469238,-0.8598633,0.2055664
17.806,-1.1171875,-0.41137695,0.32177734
17.826,-1.6416016,0.3671875,0.328125
17.846,-1.2626953,0.69091797,0.2541504
17.866,-1.1896973,0.47094727,0.3166504
17.886,-1.5124512,0.2685547,0.37573242
17.906,-1.463623,0.11621094,0.24536133
17.926,-1.3618164,0.04272461,0.050048828
17.946,-1.2458496,-0.043701172,0.012695313
17.966,-1.017334,-0.012451172,0.2006836
17.986,-1.0007324,0.08642578,0.076416016
18.006,-0.85791016,0.21826172,-0.091552734
18.026,-0.6101074,0.22851563,-0.114746094
18.046,-0.48095703,0.119140625,-0.10888672
18.066,-0.50341797,0.004394531,-0.07421875
18.086,-0.54248047,0.005371094,-0.12963867
18.106,-0.4987793,0.095214844,-0.22851563
18.126,-0.47314453,0.041748047,-0.28466797
18.146,-0.5366211,-0.057373047,-0.32788086
18.166,-0.66674805,0.014648438,-0.29345703
18.186,-0.9135742,0.05908203,-0.16064453
18.206,-1.1074219,-0.041259766,-0.05126953
18.226,-1.1340332,-0.17675781,-0.10644531
18.245,-1.1655273,-0.27148438,-0.28149414
18.265,-1.1569824,-0.29638672,-0.29296875
18.285,-1.083252,-0.36010742,-0.24658203
18.305,-1.1064453,-0.30371094,-0.15917969
18.325,-1.2912598,-0.12915039,-0.061523438
18.345,-1.4477539,0.076660156,-0.06738281
18.365,-1.3896484,0.2265625,-0.0925293
18.385,-1.3093262,0.33374023,-0.12817383
18.405,-1.2971191,0.15039063,0.07519531
18.425,-1.4267578,0.18652344,0.040527344
18.445,-1.5810547,0.14697266,-0.09106445
18.465,-1.6972656,0.14990234,-0.08544922
18.485,-1.6118164,0.19604492,0.059326172
18.505,-1.4296875,0.20385742,0.24560547
18.525,-1.171875,0.12573242,0.22070313
18.545,-0.88134766,0.06347656,0.060791016
18.565,-0.57714844,0.032470703,0.104003906
18.585,-0.40112305,0.033203125,0.16064453
18.605,-0.38598633,-0.036621094,0.026367188
18.625,-0.42138672,-0.140625,-0.15039063
18.645,-0.5217285,-0.17163086,-0.3659668
18.665,-0.6672363,-0.1472168,-0.3642578
18.685,-0.73779297,-0.10620117,-0.2890625
18.705,-0.77783203,-0.07885742,-0.2475586
18.725,-0.8911133,-0.068603516,-0.22998047
18.745,-0.9645996,-0.03491211,-0.1496582
18.765,-0.904541,-0.1418457,-0.010742188
18.785,-0.8376465,-0.20727539,0.12475586
18.805,-1.0209961,-0.17382813,0.21240234
18.825,-1.1704102,-0.14550781,0.21118164
18.845,-1.0761719,-0.044921875,0.09643555
18.865,-1,-0.017578125,-0.02734375
18.885,-1.1430664,-0.07788086,0.13793945
18.905,-1.5627441,0.0625,0.3071289
18.925,-1.3996582,0.43481445,0.16308594
18.945,-1.0375977,0.53466797,-0.034423828
18.965,-1.3066406,0.2836914,-0.03540039
18.985,-1.5305176,0.16137695,-0.09790039
19.005,-1.4448242,0.2548828,-0.19555664
19.025,-1.3652344,0.25073242,-0.29711914
19.045,-1.1384277,0.22973633,-0.083496094
19.065,-0.954834,0.1352539,0.057373047
19.085,-0.8239746,-0.010009766,0.059570313
19.105,-0.75927734,-0.12866211,0.00390625
19.125,-0.7158203,-0.1171875,-0.07714844
19.145,-0.63183594,-0.08862305,-0.15039063
19.165,-0.53125,-0.057373047,-0.12573242
19.185,-0.48120117,-0.040039063,-0.15454102
19.205,-0.51660156,-0.06640625,-0.18798828
19.225,-0.66430664,-0.099853516,-0.18261719
19.245,-0.8342285,-0.084472656,-0.21289063
19.265,-0.90478516,-0.037841797,-0.20361328
19.285,-0.923584,-0.07714844,-0.109375
19.305,-0.91381836,-0.2211914,-0.01586914
19.325,-0.9482422,-0.3269043,-0.037353516
19.345,-1.027832,-0.4333496,-0.17456055
19.365,-1.1247559,-0.39257813,-0.22998047
19.385,-1.3017578,-0.12890625,-0.2277832
19.405,-1.5144043,0.24682617,-0.23510742
19.425,-1.5041504,0.47143555,-0.25195313
19.445,-1.4580078,0.5007324,-0.23339844
19.465,-1.5593262,0.43920898,-0.15234375
19.485,-1.6271973,0.36865234,0.001220703
19.504,-1.6186523,0.38330078,0.099365234
19.524,-1.4765625,0.4020996,0.15966797
19.544,-1.2756348,0.40600586,0.28271484
19.565,-1.1115723,0.33032227,0.2800293
19.585,-0.9243164,0.23291016,0.31591797
19.605,-0.78466797,0.16796875,0.2626953
19.625,-0.75683594,0.06201172,0.15478516
19.644,-0.7402344,-0.022949219,-0.02734375
19.664,-0.65356445,-0.04272461,-0.20166016
19.684,-0.60131836,-0.14624023,-0.24560547
19.704,-0.6777344,-0.32055664,-0.21704102
19.724,-0.8979492,-0.33618164,-0.17041016
19.744,-1.0859375,-0.25732422,-0.14013672
19.764,-1.1657715,-0.1484375,-0.2055664
19.784,-1.1357422,-0.030029297,-0.27026367
19.804,-1.1276855,-0.06567383,-0.18408203
19.824,-1.1584473,-0.19995117,-0.004394531
19.844,-1.2387695,-0.19726563,-0.032226563
19.864,-1.2416992,-0.034179688,-0.111572266
19.884,-1.1374512,0.20751953,-0.13427734
19.904,-1.1691895,0.39746094,-0.059814453
19.924,-1.2514648,0.48779297,-0.03515625
